question,answer_number
"কার্লোস 3 টি বিভিন্ন অ্যাপার্টমেন্ট কমপ্লেক্স থেকে আবর্জনা সংগ্রহ করে।প্রথম 2 টিতে 200 টি অ্যাপার্টমেন্ট রয়েছে এবং শেষটি অন্য 2 টির তুলনায় 40% বড়।যাইহোক, এই সপ্তাহে, প্রথম 2 কমপ্লেক্সের প্রতিটি থেকে 10 টি অ্যাপার্টমেন্ট শূন্য ছিল এবং সংগ্রহের পরিষেবা প্রয়োজন হয় না।কার্লোস প্রতিটি জায়গা থেকে সপ্তাহে 4 বার আবর্জনা সংগ্রহ করে এবং প্রতিটি অ্যাপার্টমেন্টের জন্য তাকে সংগ্রহের জন্য ₣ 0.25 প্রদান করে।তিনি টিপস অতিরিক্ত 10% উপার্জন করেন।এক সপ্তাহে তিনি কত টাকা উপার্জন করেন?",1034
"সাকুরা একজন আগ্রহী উদ্যান।দু'দিন আগে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 49 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 60 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 7 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 100 টি নতুন উদ্ভিদ কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 3 টি পোটযুক্ত উদ্ভিদ দেবেন।সাকুরা কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",389
"ড্যাফনে একজন আগ্রহী উদ্যান।দু'দিন আগে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 23 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 56 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 8 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 200 টি নতুন উদ্ভিদ কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 6 টি পোটযুক্ত উদ্ভিদ দেবেন।ড্যাফনে কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",335
"অ্যামেলিয়া একজন আগ্রহী উদ্যান।গত সপ্তাহে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 25 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 54 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 12 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 110 টি নতুন উদ্ভিদও কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 4 টি পোটযুক্ত উদ্ভিদ দেবেন।অ্যামেলিয়া কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",567
"এলেনা একজন আগ্রহী উদ্যান।দু'দিন আগে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 38 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 55 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 12 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 70 টি নতুন উদ্ভিদ কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 3 টি পোটযুক্ত উদ্ভিদ দেবেন।এলেনা কতগুলি পোটেড গাছের সাথে থাকবে?",603
"ইয়ারা একজন আগ্রহী উদ্যান।দু'দিন আগে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 49 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 54 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 12 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 130 টি নতুন উদ্ভিদও কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 4 টি পোটযুক্ত উদ্ভিদ দেবেন।ইয়ারা কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",611
"মী একজন আগ্রহী উদ্যান।দু'দিন আগে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 38 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 60 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 9 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 170 টি নতুন উদ্ভিদ কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 6 টি পোটযুক্ত উদ্ভিদ দেবেন।মেই কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",388
"ভ্যালেন্টিনা একজন আগ্রহী উদ্যান।গত রাতে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 48 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বড় দেশের বাড়ির 63 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 11 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 100 টি নতুন উদ্ভিদ কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 6 টি পোটযুক্ত উদ্ভিদ দেবেন।ভ্যালেন্টিনা কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",463
"কুইন একজন আগ্রহী উদ্যান।গত রাতে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 23 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 57 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 8 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 20 টি নতুন উদ্ভিদও কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 4 টি পোটযুক্ত উদ্ভিদ দেবেন।কুইন কতগুলি পোটযুক্ত গাছের সাথে থাকবে?",271
"অ্যামেলিয়া একজন আগ্রহী উদ্যান।গত রাতে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 42 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 56 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 7 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 180 টি নতুন উদ্ভিদও কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 4 টি পোটযুক্ত উদ্ভিদ দেবেন।অ্যামেলিয়া কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",390
"সোফিয়া একজন আগ্রহী উদ্যান।গত সপ্তাহে, তিনি তার প্রিয় উদ্ভিদ নার্সারি থেকে 26 টি নতুন পোটযুক্ত উদ্ভিদ পেয়েছিলেন।তার ইতিমধ্যে তার বৃহত দেশের বাড়ির 55 টি উইন্ডো লেজগুলির প্রত্যেকটিতে 11 টি পোটযুক্ত গাছ রয়েছে।তিনি গতকাল 50% ছাড়ে 130 টি নতুন উদ্ভিদও কিনেছিলেন।উদার বোধ করে, তিনি সিদ্ধান্ত নিয়েছেন যে তিনি আগামীকাল প্রতিটি খাড়া থেকে 3 টি পোটযুক্ত উদ্ভিদ দেবেন।সোফিয়া কয়টি পাত্রযুক্ত গাছের সাথে থাকবে?",596
পার্কে 24 টি মেয়ে রয়েছে।পার্কে যদি এক তৃতীয়াংশ ছেলের সংখ্যা থাকে তবে পার্কের বাচ্চাদের কত শতাংশ মেয়েরা?,75
ইয়ার্ডে 39 টি মেয়ে রয়েছে।যদি ইয়ার্ডে ছেলেদের সংখ্যা দুই-ষষ্ঠ থাকে তবে উঠোনের বাচ্চাদের কত শতাংশ মেয়েরা?,75
বাগানে 22 টি মেয়ে রয়েছে।বাগানে যদি ছেলেদের সংখ্যা তিনগুণ থাকে তবে বাগানের বাচ্চাদের কত শতাংশ মেয়েরা?,25
বাগানে 20 টি মেয়ে রয়েছে।বাগানে যদি 1/4 ছেলের সংখ্যা থাকে তবে বাগানের বাচ্চাদের কত শতাংশ মেয়েরা?,80
মাঠে 24 জন মেয়ে রয়েছে।যদি মাঠে ছেলের সংখ্যার চারগুণ বেশি থাকে তবে মাঠের বাচ্চাদের কত শতাংশ মেয়েরা?,20
"বাগানে 16 টি মেয়ে রয়েছে।বাগানে ছেলের সংখ্যা নয় গুণ থাকলে, বাগানের বাচ্চাদের কত শতাংশ মেয়েরা?",10
খেলার মাঠে 21 জন মেয়ে রয়েছে।যদি খেলার মাঠে ছেলের সংখ্যা চারগুণ বেশি থাকে তবে খেলার মাঠের বাচ্চাদের কত শতাংশ মেয়েরা?,20
মাঠে 18 টি মেয়ে রয়েছে।যদি মাঠে ছেলের সংখ্যার চারগুণ বেশি থাকে তবে মাঠের বাচ্চাদের কত শতাংশ মেয়েরা?,20
পার্কে 31 টি মেয়ে রয়েছে।যদি পার্কে ছেলের সংখ্যার চারগুণ বেশি থাকে তবে পার্কের বাচ্চাদের কত শতাংশ মেয়েরা?,20
মাঠে 19 টি মেয়ে রয়েছে।যদি মাঠে ছেলের সংখ্যা নয় গুণ থাকে তবে মাঠের বাচ্চাদের কত শতাংশ মেয়েরা?,10
"মিসেস স্মিথ একটি নতুন বাড়ি খুঁজছেন যা তার $ 410000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 500000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 7% এবং বিক্রয় মূল্যের 12% স্থানান্তর ফিও।যদি মিসেস স্মিথ বিক্রয় মূল্যে 20% ছাড় পেতে পারেন তবে মিসেস স্মিথের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",66000
"ডাঃ প্যাটেল একটি নতুন কনডো খুঁজছেন যা তার 390000 ডলার বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 560000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 7% এবং বিক্রয় মূল্যের 14% স্থানান্তর ফিও।ডাঃ প্যাটেল যদি বিক্রয়মূল্যে 25% ছাড় পেতে পারেন তবে ডঃ প্যাটেলের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",118200
"মিসেস জনসন একটি নতুন অ্যাপার্টমেন্ট খুঁজছেন যা তার $ 430000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 400000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 7% এবং বিক্রয় মূল্যের 14% স্থানান্তর ফিও।যদি মিসেস জনসন বিক্রয় মূল্যে 5% ছাড় পেতে পারেন তবে মিসেস জনসনের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",29800
"মিসেস স্মিথ একটি নতুন বাড়ি খুঁজছেন যা তার $ 410000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 480000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয় মূল্যের 3% এবং বিক্রয় মূল্যের 12% স্থানান্তর ফিও।যদি মিসেস স্মিথ বিক্রয় মূল্যে 5% ছাড় পেতে পারেন তবে মিসেস স্মিথের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",114400
"মিসেস লি একটি নতুন টাউনহাউস খুঁজছেন যা তার $ 330000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 440000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 5% এবং বিক্রয় মূল্যের 12% স্থানান্তর ফিও।মিসেস লি যদি বিক্রয়মূল্যে 25% ছাড় পেতে পারেন তবে মিসেস লির বাজেটের তুলনায় মোট ব্যয় আরও কত হবে?",56100
"মিসেস স্মিথ একটি নতুন বাড়ি খুঁজছেন যা তার $ 310000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 400000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 5% এবং বিক্রয় মূল্যের 12% স্থানান্তর ফিও।যদি মিসেস স্মিথ বিক্রয় মূল্যে 10% ছাড় পেতে পারেন তবে মিসেস স্মিথের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",111200
"মিসেস জনসন একটি নতুন অ্যাপার্টমেন্ট খুঁজছেন যা তার $ 490000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 640000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 3% এবং বিক্রয় মূল্যের 14% স্থানান্তর ফিও।যদি মিসেস জনসন বিক্রয় মূল্যে 25% ছাড় পেতে পারেন তবে মিসেস জনসনের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",71600
"মিসেস জনসন একটি নতুন অ্যাপার্টমেন্ট খুঁজছেন যা তার $ 400000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 480000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 7% এবং বিক্রয় মূল্যের 12% স্থানান্তর ফিও।যদি মিসেস জনসন বিক্রয় মূল্যে 25% ছাড় পেতে পারেন তবে মিসেস জনসনের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",28400
"মিসেস লি একটি নতুন টাউনহাউস খুঁজছেন যা তার $ 440000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 400000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 7% এবং বিক্রয় মূল্যের 12% স্থানান্তর ফিও।মিসেস লি যদি বিক্রয় মূল্যে 5% ছাড় পেতে পারেন তবে মিসেস লির বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",12200
"মিসেস জনসন একটি নতুন অ্যাপার্টমেন্ট খুঁজছেন যা তার $ 470000 বাজেটের বাইরে যাবে না।তিনি এমন একটি সম্পত্তি দেখেছিলেন যার বিক্রয় মূল্য $ 650000।সর্বোপরি, ক্রেতাকে একটি ব্রোকারেজ ফি দিতে হবে যা বিক্রয়মূল্যের 4% এবং বিক্রয় মূল্যের 13% স্থানান্তর ফিও।যদি মিসেস জনসন বিক্রয় মূল্যে 20% ছাড় পেতে পারেন তবে মিসেস জনসনের বাজেটের চেয়ে মোট ব্যয় আরও কত হবে?",138400
"নাদিয়া বেকারিতে গিয়ে বিভিন্ন ধরণের প্যাস্ট্রি কিনেছিল।তিনি ডজন প্রতি 14 ডলারে 60 ডোনট কিনেছিলেন, 60 মিনি কাপকেকস প্রতি ডজন 25 ডলার এবং 24 মিনি চিজকেকস কিনেছিলেন।20% ছাড়ের পরে, তিনি মোট 1540 ডলার দিয়েছিলেন।ডজন প্রতি মিনি চিজসেকগুলির দাম কত ছিল?",865
"নিয়া প্যাটিসেরিতে গিয়ে বিভিন্ন ধরণের বেকড পণ্য কিনেছিল।তিনি ডজন প্রতি 19 ডলারে 60 ক্রাইস্যান্ট, 72 ম্যাকারন প্রতি ডজন প্রতি 20 ডলারে এবং 36 ব্রাউনি কিনেছিলেন।5% ছাড়ের পরে, তিনি মোট 1330 ডলার দিয়েছিলেন।প্রতি ডজন ব্রাউনিজের দাম কত ছিল?",395
"আভা মিষ্টান্নে গিয়ে বিভিন্ন ধরণের মিষ্টান্ন কিনেছিল।তিনি ডজন প্রতি 13 ডলারে 36 ইক্লেয়ারস, 60 কুকিজ প্রতি ডজন প্রতি 26 ডলার এবং 24 মাফিন কিনেছিলেন।20% ছাড়ের পরে, তিনি মোট 980 ডলার দিয়েছিলেন।প্রতি ডজন মাফিনের দাম কত ছিল?",528
"রোয়া প্যাটিসেরিতে গিয়ে বিভিন্ন ধরণের বেকড পণ্য কিনেছিল।তিনি ডজন প্রতি 19 ডলারে 48 ক্রাইস্যান্ট, 48 ম্যাকারন প্রতি ডজন প্রতি 31 ডলার এবং 24 ব্রাউনিজ কিনেছিলেন।25% ছাড়ের পরে, তিনি মোট 1530 ডলার দিয়েছিলেন।প্রতি ডজন ব্রাউনিজের দাম কত ছিল?",920
"আয়শা প্যাটিসেরিতে গিয়ে বিভিন্ন ধরণের বেকড পণ্য কিনেছিল।তিনি 24 ক্রোস্যান্টস প্রতি ডজন 12 ডলারে, 48 ম্যাকারন প্রতি ডজন প্রতি 20 ডলারে এবং 24 ব্রাউনি কিনেছিলেন।20% ছাড়ের পরে, তিনি মোট 1520 ডলার দিয়েছিলেন।প্রতি ডজন ব্রাউনিজের দাম কত ছিল?",898
"সোফিয়া বেকারিতে গিয়ে বিভিন্ন ধরণের প্যাস্ট্রি কিনেছিল।তিনি ডজন প্রতি 19 ডলারে 48 ডোনট কিনেছিলেন, 48 মিনি কাপকেকস প্রতি ডজন প্রতি 24 ডলারে এবং 48 মিনি চিজকেকস কিনেছিলেন।25% ছাড়ের পরে, তিনি মোট 1440 ডলার দিয়েছিলেন।ডজন প্রতি মিনি চিজসেকগুলির দাম কত ছিল?",437
"উমা ক্যাফেতে গিয়ে বিভিন্ন ধরণের ট্রিট কিনেছিলেন।তিনি ডজন প্রতি 16 ডলারে 48 ডেনিশ, 48 টার্টস প্রতি ডজন প্রতি 25 ডলারে এবং 48 স্কোন কিনেছিলেন।25% ছাড়ের পরে, তিনি মোট 1050 ডলার দিয়েছিলেন।প্রতি ডজনে স্কোনগুলির দাম কত ছিল?",309
"মিয়া ক্যাফেতে গিয়ে বিভিন্ন ধরণের ট্রিট কিনেছিল।তিনি ডজন প্রতি 20 ডলারে 48 ডেনিশ, 60 টার্টস প্রতি ডজন প্রতি 24 ডলারে এবং 24 স্কোন কিনেছিলেন।25% ছাড়ের পরে, তিনি মোট 1140 ডলার দিয়েছিলেন।প্রতি ডজনে স্কোনগুলির দাম কত ছিল?",660
"ড্যাফনে বেকারিতে গিয়ে বিভিন্ন ধরণের প্যাস্ট্রি কিনেছিলেন।তিনি ডজন প্রতি 18 ডলারে 48 ডোনট, 72 মিনি কাপকেকস প্রতি ডজন প্রতি 29 ডলার এবং 72 মিনি চিজকেক কিনেছিলেন।20% ছাড়ের পরে, তিনি মোট 1200 ডলার দিয়েছিলেন।ডজন প্রতি মিনি চিজসেকগুলির দাম কত ছিল?",209
"এমা প্যাটিসেরিতে গিয়ে বিভিন্ন ধরণের বেকড পণ্য কিনেছিলেন।তিনি ডজন প্রতি 16 ডলারে 60 ক্রাইস্যান্ট, 48 ম্যাকারন প্রতি ডজন প্রতি 30 ডলার এবং 60 ব্রাউনিজ কিনেছিলেন।20% ছাড়ের পরে, তিনি মোট 1400 ডলার দিয়েছিলেন।প্রতি ডজন ব্রাউনিজের দাম কত ছিল?",310
"সাননিসাইড হাই এই বছর তার স্পোর্টস অ্যারেনায় স্নাতক রয়েছে যার মধ্যে 7500 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 600০০ টি আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 250 টি আসন এবং ইভেন্টের কর্মীদের জন্য 50 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে পারে?",11
"গ্রিনভিল হাই স্কুল এই বছর তার কনভেনশন সেন্টারে স্নাতক রয়েছে যার মধ্যে 77 77০০ জনের জায়গা রয়েছে।স্নাতকের জন্য 550 আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 450 টি আসন উপস্থিত হওয়া এবং ইভেন্টের কর্মীদের জন্য 100 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে পারে?",12
"রিভারসাইড একাডেমি এই বছর তার জিমনেসিয়ামে স্নাতক অনুষ্ঠিত করছে যার মধ্যে 7800 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 1050 আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 350 টি আসন উপস্থিত হওয়ার জন্য এবং ইভেন্টের কর্মীদের জন্য 100 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে হবে?",6
"গ্রিনভিল হাই স্কুল এই বছর তার কনভেনশন সেন্টারে স্নাতক অনুষ্ঠিত হচ্ছে যার 3900 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 1150 আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 400 টি আসন উপস্থিত হওয়ার জন্য এবং ইভেন্টের কর্মীদের জন্য 50 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে হবে?",2
"রিভারসাইড একাডেমি এই বছর তার জিমনেসিয়ামে স্নাতক রয়েছে যার 8900 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 1050 আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 400 টি আসন উপস্থিত হওয়ার জন্য এবং ইভেন্টের কর্মীদের জন্য 100 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে পারে?",7
"রিভারসাইড একাডেমি এই বছর তার জিমনেসিয়ামে স্নাতক রয়েছে যার মধ্যে 7300 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 700 টি আসনের জন্য অ্যাকাউন্টিং করার পরে, অনুষদের জন্য 200 টি আসন উপস্থিতি এবং ইভেন্টের কর্মীদের জন্য 100 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে হবে?",9
"সাননিসাইড হাই এই বছর তার স্পোর্টস অ্যারেনায় স্নাতক রয়েছে যার মধ্যে 6700 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 1250 আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 350 টি আসন উপস্থিত হওয়ার জন্য এবং ইভেন্টের কর্মীদের জন্য 100 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে পারে?",4
"সাননিসাইড হাই এই বছর তার স্পোর্টস অ্যারেনায় স্নাতক রয়েছে যার মধ্যে 4100 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 750 আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 250 টি আসন উপস্থিত হওয়ার জন্য এবং ইভেন্টের কর্মীদের জন্য 100 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে পারে?",4
"গ্রিনভিল হাই স্কুল এই বছর তার কনভেনশন সেন্টারে স্নাতক অনুষ্ঠিত করছে যার মধ্যে 7200 জনের জন্য জায়গা রয়েছে।স্নাতকের জন্য 750 আসনের জন্য অ্যাকাউন্টিংয়ের পরে, অনুষদের জন্য 400 টি আসন উপস্থিত হওয়ার জন্য এবং ইভেন্টের কর্মীদের জন্য 50 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে পারে?",8
"ওকউড হাই স্কুল এই বছর অডিটোরিয়ামে স্নাতক রয়েছে যার মধ্যে 3500 জনের জায়গা রয়েছে।স্নাতকের জন্য 750 আসনের জন্য অ্যাকাউন্টিং করার পরে, অনুষদের জন্য 400 টি আসন উপস্থিত হওয়ার জন্য এবং ইভেন্টের কর্মীদের জন্য 100 টি আসন সংরক্ষণ করার পরে, টিকিটগুলি সমানভাবে বিভক্ত হলে প্রতিটি স্নাতক তাদের বন্ধুবান্ধব এবং পরিবারকে কতগুলি টিকিট দিতে হবে?",3
বোধি কিছু চাল কিনতে দোকানে যায়।তিনি যে সাধারণ ব্র্যান্ডের চাল কিনেছেন তার দাম প্রতি পাউন্ডে 15 ডলার।তাকে আরও ব্যয়বহুল ব্র্যান্ড কিনতে হবে যা তার প্রিয় ব্র্যান্ডটি বিক্রি হয়ে যাওয়ার কারণে 20% বেশি খরচ হয়।তিনি এক সপ্তাহের মূল্যবান ভাত কেনার সিদ্ধান্ত নেন এবং তিনি প্রতিদিন 2 পাউন্ড চাল ব্যবহার করেন।স্টোরটিতে ভাতগুলিতে 20% ছাড় রয়েছে যা কেবল 10 পাউন্ড পর্যন্ত প্রযোজ্য;কোনও অতিরিক্ত চাল নিয়মিত মূল্যে বিক্রি হয়।বোধি নিজেকে $ 1 এর জন্য একটি কুকি কেনার সিদ্ধান্ত নেন।বোধি কত দিতে হবে?,217
অলিভার কিছু ময়দা কিনতে দোকানে যায়।তিনি যে সাধারণ ব্র্যান্ডের ময়দা তিনি প্রতি কেজি প্রতি 16 ডলার ব্যয় করেন।তাকে আরও একটি ব্যয়বহুল ব্র্যান্ড কিনতে হবে যা তার প্রিয় ব্র্যান্ডটি বিক্রি হয়ে যাওয়ার কারণে 25% বেশি খরচ হয়।তিনি এক সপ্তাহের মূল্যবান ময়দা কেনার সিদ্ধান্ত নেন এবং তিনি প্রতিদিন 2 কেজি ময়দা ব্যবহার করেন।স্টোরটিতে ময়দার উপর 5% ছাড় রয়েছে যা কেবল 10 কিলোগ্রাম পর্যন্ত প্রযোজ্য;কোনও অতিরিক্ত ময়দা নিয়মিত মূল্যে বিক্রি হয়।অলিভারও নিজেকে ₣ 4 এর জন্য একটি মাফিন কেনার সিদ্ধান্ত নেয়।অলিভারকে কত দিতে হবে?,274
