question,answer_number
巨大なパイには126人のサービングがあります。エステバンは1日に3サービングを食べることができますが、テオは3回3回食べることができ、ガブリエルはテオの4倍の量を食べることができます。2日後、ガブリエルは食事をして消費を半分に削減することにしました。パイが完全に食べられるのに何日かかりますか？,3
巨大なピザには105人のサービングがあります。ハルカは1日に3サービングを食べることができますが、ダフネは4倍の食べることができ、アラッシュはダフネの2倍の食べることができます。2日後、アラッシュは食事をして消費を半分に削減することにしました。ピザが完全に食べられるのに何日かかりますか？,3
巨大なケーキには87の部分があります。オリバーは1日に3つの部分を食べることができますが、パベルは2倍の量を食べることができ、メイはパベルの2倍の量を食べることができます。2日後、メイは食事をして消費を半分に削減することにしました。ケーキが完全に食べられるのに何日かかりますか？,5
巨大なケーキには120の部分があります。ジャスミンは1日に5つの部分を食べることができますが、ロヤは2倍の食べることができ、ソフィアはロヤの2倍の食べることができます。2日後、ソフィアは食事をして消費を半分に削減することにしました。ケーキが完全に食べられるのに何日かかりますか？,4
Sanjayは1日32通のメールを受け取ります。これらのメールの25％は応答を必要としません。残りから、Sanjayは1/2より2少ないことにしか応答できません。Sanjayは週4日間の仕事で何回のメールに応答しますか？Sanjayは最終日に残業しているので、彼は通常よりも20％多くのメールに応答できます。,42
レオンは1日30通のメールを受け取ります。これらのメールの20％は応答を必要としません。残りから、レオンはそれらの半分より2匹少ないことにしか応答できません。レオンは週6日間の仕事で何回のメールに応答しますか？レオンは最終日に残業しているので、彼は通常よりも50％多くの電子メールに応答できます。,65
オリバーは1日32メールを受け取ります。これらのメールの25％は応答を必要としません。残りから、オリバーは1/2未満の2匹より2匹しか応答できません。オリバーは週4日間の仕事で何回のメールに応答しますか？オリバーは最終日に残業しているので、彼は通常よりも10％多くのメールに応答できます。,41
ルイスは1日30通のメールを受け取ります。これらのメールの20％は応答を必要としません。残りから、ルイスは1/2より4枚少ない4人にしか応答できません。ルイスは週5日間の仕事で何回のメールに応答しますか？ルイスは最終日に残業しているので、彼は通常よりも25％多くの電子メールに応答できます。,42
ヒロシは1日32通のメールを受け取ります。これらのメールの25％は応答を必要としません。残りから、ヒロシは1/2未満の2匹より2匹のみに反応することができます。Hiroshiは週5日間の仕事で何回のメールに応答しますか？広島は最終日に残業しているので、通常よりも30％多くのメールに応答できます。,53
カルロスは1日32通のメールを受け取ります。これらのメールの25％は応答を必要としません。残りから、カルロスはそれらの半分より4件少ないことにしか応答できません。カルロスは週4日間の仕事で何回のメールに応答しますか？カルロスは最終日に残業しているので、彼は通常よりも75％多くのメールに応答できます。,38
Raviは1日25メールを受け取ります。これらのメールの12％は応答を必要としません。残りから、ラビはそれらの半分より3匹少ないことにしか応答できません。Raviは週4日間の仕事で何回のメールに応答しますか？ラビは最終日に残業しているので、彼は通常よりも75％多くのメールに応答できます。,38
ユキは1日32通のメールを受け取ります。これらのメールの25％は応答を必要としません。残りから、ユキはそれらの1/2より2少ないことにしか応答できません。ユキは週6日間の仕事で何回のメールに応答しますか？ユキは最終日に残業しているので、彼は通常よりも10％多くのメールに応答できます。,61
モハメッドは1日25通のメールを受け取ります。これらのメールの12％は応答を必要としません。残りから、モハメッドは、それらの半分より3枚少ないことにしか応答できません。Mohammedは5日間の仕事で何回のメールに応答しますか？モハメッドは最終日に残業しているので、通常よりも25％多くのメールに応答できます。,42
イブラヒムは1日32通のメールを受け取ります。これらのメールの25％は応答を必要としません。残りから、イブラヒムはそれらの半分より2匹少ないことにしか応答できません。イブラヒムは週4日間の仕事で何回のメールに応答しますか？イブラヒムは最終日に残業しているので、彼は通常よりも60％多くの電子メールに応答できます。,46
ガブリエルはD4ダイを転がしています。彼が4つの奇数数を連続して転がすよりも、彼が1つを連続して1回上回る数字をロールするのは、どのくらいの可能性がありますか（パーセントポイントの差として表されます）。,50
Tariqは四面ダイを転がしています。彼が4つの偶数を連続してロールするよりも、彼が2回続けて数を2回上回るのは、どれくらいの可能性がありますか（パーセンテージポイントの差として表されます）。,18
モハメッドは20面のダイを転がしています。彼が4つの偶数を連続してロールするよりも、彼が数を2回以上続けてロールするのは、どれくらいの可能性がありますか（パーセントポイントの差として表されます）。,18
Viktorは20面のダイを転がしています。彼が4つの偶数を連続してロールするよりも、彼が2回続けて数を2回上回るのは、どれくらいの可能性がありますか（パーセンテージポイントの差として表されます）。,74
DeshawnはD10ダイを転がしています。彼が4つの偶数を連続してロールするよりも、彼が5を2回以上続ける数値をロールするのは、どのくらいの可能性がありますか（パーセンテージポイントの差として表されます）。,18
マテオはD6ダイを転がしています。彼が4つの奇数数を連続して転がすよりも、彼が連続して3倍以上の数を転がすのは、どれくらいの可能性があるか（パーセンテージポイントの差として表されます）。,18
Yusufは10面のダイを転がしています。彼が4つの偶数を連続してロールするよりも、彼が5を2回以上続ける数値をロールするのは、どのくらいの可能性がありますか（パーセンテージポイントの差として表されます）。,18
オリバーはD8ダイを転がしています。彼が4つの奇数数を連続して転がすよりも、彼が2回続けて数を2回上回るのは、どれくらいの可能性がありますか（パーセンテージポイントの差として表されます）。,50
アルジュンはD6ダイを転がしています。彼が4つの奇数数を連続して転がすよりも、彼が連続して3倍以上の数を転がすのは、どれくらいの可能性があるか（パーセンテージポイントの差として表されます）。,18
リアムはD20ダイを転がしています。彼が4つの偶数を連続して転がすよりも、彼が1つを連続して1回上回る数字をロールするのは、どのくらいの可能性がありますか（パーセンテージポイントの差として表されます）。,84
Viktorは最初に9ダースのパンケーキを持っていた後、朝食に3つのパンケーキを食べ、残りをイースターエッグハントのために庭に隠しました。リアムは5つのパンケーキを見つけます。YusufはLiamの2倍を見つけます。Pavelは、Yusufよりも4つ少ない4を見つけます。ダフネはパベルの半分を見つけ、ジェームズはユスフとリアムの合計よりも4ダースのパンケーキを見つけます。まだ庭にはいくつのパンケーキが隠されていますか？,18
アリは最初に11ダースのクッキーを持っていた後、朝食に3つのクッキーを食べ、その後、イースターエッグハントのために残りを庭に隠しました。Faisalは5つのCookieを見つけます。ヒロシは3回以上のファイサルを見つけます。ベンジャミンは、ヒロシよりも3人少ないと感じています。Weiはベンジャミンと同じくらい多くの四分の一を見つけ、クインはヒロシとファイサルを合わせたよりも3ダースのクッキーを見つけます。まだ庭にはいくつのクッキーが隠されていますか？,38
ベアトリスは最初は10ダースのパンケーキを持っていた後、朝食に3つのパンケーキを食べ、残りをイースターエッグハントのために庭に隠しました。キミアは6つのパンケーキを見つけます。ソフィアはキミアの3倍を見つけます。MateoはSophiaよりも2少ないことを見つけます。ウマルはマテオの半分を見つけ、メイはソフィアとキミアを合わせたよりも20個のパンケーキを見つけます。まだ庭にはいくつのパンケーキが隠されていますか？,21
Zahraは最初は9ダースのワッフルを持っていた後、朝食に5つのワッフルを食べ、残りをイースターエッグハントのために庭に隠しました。Viktorは5つのワッフルを見つけます。アンドレはViktorの3倍を見つけます。ラニアはアンドレよりも3人少ないと感じています。UmaはRaniaと同じくらい1/4を見つけ、ArashはAndreとViktorを組み合わせたものよりも3ダースのワッフルを見つけます。まだ庭にはいくつのワッフルが隠されていますか？,12
カイは最初は7ダースのパンケーキを持っていた後、朝食に2つのパンケーキを食べ、その後、イースターエッグハントのために残りを庭に隠しました。ニアは6つのパンケーキを見つけます。イザベラはNIAの2倍を見つけます。ロヤはイザベラよりも4枚少ないと感じています。ディエゴはロヤと同じくらいの4分の1を見つけ、ヤラはイザベラとニアを合わせたよりも20ダースのパンケーキを見つけます。まだ庭にはいくつのパンケーキが隠されていますか？,12
オルガは当初、8ダースのパンケーキを持っていた後、朝食に5つのパンケーキを食べ、残りをイースターエッグハントのために庭に隠しました。ガブリエルは3つのパンケーキを見つけます。ジャスミンはガブリエルの4倍を見つけます。Tariqはジャスミンより2少ないことを見つけます。ラビはタリクと同じくらい1/5を見つけ、アレハンドロはジャスミンとガブリエルを組み合わせたよりも20個のパンケーキを見つけます。まだ庭にはいくつのパンケーキが隠されていますか？,25
イザベラは最初、11ダースのパンケーキを持っていた後、朝食に5つのパンケーキを食べ、残りをイースターエッグハントのために庭に隠しました。エレナは5つのパンケーキを見つけます。QasimはElenaの2倍の数を見つけます。SanjayはQasim未満を見つけます。ウィニーはサンジェイと同じくらい1/9を見つけ、ファイサルはQasimとElenaを組み合わせたものよりも4ダースのパンケーキを見つけます。まだ庭にはいくつのパンケーキが隠されていますか？,39
ヴァレリアは最初に11ダースのパンケーキを持っていた後、朝食に2つのパンケーキを食べ、残りをイースターエッグハントのために庭に隠しました。ジェームズは5つのパンケーキを見つけます。ジャマルはジェームズの3倍を見つけます。ダフネはジャマルよりも3個少ないと見つけます。ナディアはダフネと同じくらい1/2を見つけ、レオンはジャマルとジェームズを組み合わせたものよりも3ダースのパンケーキを見つけます。まだ庭にはいくつのパンケーキが隠されていますか？,36
ベアトリスは当初、8ダースの卵を持っていた後、朝食に3つの卵を食べ、その後、イースターエッグハントのために残りを庭に隠しました。マテオは3つの卵を見つけます。ルイスはマテオの6倍の数を見つけます。Tariqは、ルイスより2枚少ないことを見つけます。カシムはタリクの半分を見つけ、ノアはルイスとマテオを組み合わせたものよりも2ダースの卵を見つけます。まだ庭にまだいくつの卵が隠されていますか？,3
ディエゴは当初、8ダースのワッフルを持っていた後、朝食に2つのワッフルを食べ、残りをイースターエッグハントのために庭に隠しました。ロヤは7つのワッフルを見つけます。YusufはRoyaの2倍を見つけます。PriyaはYusufより2枚少ない2を見つけます。KeishaはPriyaと同じくらい1/3を見つけ、AvaはYusufとRoyaを組み合わせたものよりも20個のワッフルを見つけます。まだ庭にはいくつのワッフルが隠されていますか？,12
Qasimは、5つの異なるアパートからゴミを収集します。最初の4つにはそれぞれ100のアパートがあり、最後の1つは他の4つの組み合わせよりも30％大きいです。しかし、今週、最初の4つの複合体のそれぞれから5つのアパートメントは空いており、収集サービスを必要としませんでした。Qasimは、各場所から週に2回ゴミを収集し、各アパートのコレクションあたり0.3を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,594
ヒロシは6つの異なるアパートからゴミを収集します。最初の5つにはそれぞれ100のアパートがあり、最後の1つは他の5つの組み合わせよりも40％大きいです。しかし、今週、最初の5つの複合体のそれぞれからの8つのアパートは空いており、収集サービスを必要としませんでした。ヒロシは各場所から週に2回ゴミを収集し、各アパートのコレクションあたり0.25を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,638
Tariqは、4つの異なるアパートからゴミを収集します。最初の3つにはそれぞれ100のアパートがあり、最後の1つは他の3つの組み合わせよりも30％大きいです。しかし、今週、最初の3つの複合体のそれぞれから10のアパートメントが空いており、収集サービスを必要としませんでした。Tariqは各場所から週に3回ゴミを収集し、各アパートのコレクションごとに0.5を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,1089
Pavelは、6つの異なるアパートからゴミを収集します。最初の5つにはそれぞれ100のアパートがあり、最後の1つは他の5つの組み合わせよりも70％大きいです。しかし、今週、最初の5つの複合体のそれぞれから10のアパートメントは空いており、収集サービスを必要としませんでした。Pavelは各場所から週に2回ゴミを収集し、各アパートのコレクションあたり0.45を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,1287
オリバーは、5つの異なるアパートからゴミを収集します。最初の4つにはそれぞれ100のアパートがあり、最後の4つは他の4つの組み合わせよりも50％大きくなっています。しかし、今週、最初の4つの複合体のそれぞれから6つのアパートメントは空いており、収集サービスを必要としませんでした。オリバーは各場所から週に5回ゴミを収集し、各アパートのコレクションあたり0.25を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,1342
ノアは5つの異なるアパートからゴミを収集します。最初の4つにはそれぞれ100のアパートがあり、最後の1つは他の4つの組み合わせよりも75％大きいです。しかし、今週、最初の4つの複合体のそれぞれから5つのアパートメントは空いており、収集サービスを必要としませんでした。ノアは各場所から週に2回ゴミを収集し、各アパートのコレクションあたり0.25を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,594
エステバンは、3つの異なるアパートからゴミを収集します。最初の2つにはそれぞれ150のアパートメントがあり、最後の1つは他の2つの組み合わせよりも70％大きいです。しかし、今週、最初の2つの複合体のそれぞれから5つのアパートメントは空いており、収集サービスを必要としませんでした。エステバンは各場所から週に3回ゴミを収集し、各アパートのコレクションあたり0.45ユーロを支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,1188
Yusufは、7つの異なるアパートからゴミを収集します。最初の6つにはそれぞれ100のアパートがあり、最後の1つは他の6つの組み合わせよりも35％大きいです。ただし、今週、最初の6つの複合体のそれぞれから10のアパートメントが空いており、収集サービスを必要としませんでした。Yusufは各場所から週に2回ゴミを収集し、各アパートのコレクションあたり0.4円を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,1188
Weiは、3つの異なるアパート複合施設からゴミを収集します。最初の2つにはそれぞれ100のアパートがあり、最後の1つは他の2つの組み合わせよりも70％大きいです。しかし、今週、最初の2つの複合体のそれぞれから5つのアパートメントは空いており、収集サービスを必要としませんでした。Weiは各場所から週に4回ゴミを収集し、各アパートのコレクションごとに0.25を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,583
カルロスは、3つの異なるアパートからゴミを収集します。最初の2つにはそれぞれ200のアパートがあり、最後の1つは他の2つの組み合わせよりも40％大きいです。しかし、今週、最初の2つの複合体のそれぞれから10のアパートメントが空いており、収集サービスを必要としませんでした。カルロスは、各場所から週に4回ゴミを収集し、各アパートのコレクションあたり0.25を支払われます。彼はまた、さらに10％のヒントを獲得しています。彼は一週間でどれくらいのお金を稼ぎますか？,1034
さくらは熱心な庭師です。2日前、彼女はお気に入りの植物保育園から49の新しい鉢植えの植物を受け取りました。彼女はすでに、彼女の大きな田舎の家の60の窓棚のそれぞれに7つの鉢植えの植物を持っています。彼女はまた、昨日50％の割引で100個の新しい工場を購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に3つの鉢植えの植物を与えることに決めました。さくらはいくつの鉢植えの植物を残しますか？,389
ダフネは熱心な庭師です。2日前、彼女はお気に入りの植物保育園から23の新しい鉢植えの植物を受け取りました。彼女はすでに、彼女の大きな田舎の家の56の窓棚のそれぞれに8つの鉢植えの植物を持っています。彼女はまた、昨日50％の割引で200個の新しい植物を購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に6本の鉢植えの植物を与えることに決めました。ダフネはいくつの鉢植えの植物を残しますか？,335
アメリアは熱心な庭師です。先週、彼女はお気に入りの植物保育園から25の新しい鉢植えの植物を受け取りました。彼女はすでに、彼女の大きな田舎の家の54の窓の棚のそれぞれに12の鉢植えの植物を持っています。彼女はまた、昨日、110の新しい工場を50％の割引で購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に4つの鉢植えの植物を与えると決めました。アメリアはいくつの鉢植えの植物を残しますか？,567
エレナは熱心な庭師です。2日前、彼女はお気に入りの植物保育園から38の新しい鉢植えの植物を受け取りました。彼女はすでに、彼女の大きな田舎の家の55の窓棚のそれぞれに12の鉢植えの植物を持っています。彼女はまた、昨日70の新しい工場を50％の割引で購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に3つの鉢植えの植物を与えることに決めました。エレナはいくつの鉢植えの植物を残しますか？,603
ヤラは熱心な庭師です。2日前、彼女はお気に入りの植物保育園から49の新しい鉢植えの植物を受け取りました。彼女はすでに、彼女の大きな田舎の家の54の窓の棚のそれぞれに12の鉢植えの植物を持っています。彼女はまた、昨日50％の割引で130個の新しい工場を購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に4つの鉢植えの植物を与えると決めました。ヤラはいくつの鉢植えの植物を残しますか？,611
メイは熱心な庭師です。2日前、彼女はお気に入りの植物保育園から38の新しい鉢植えの植物を受け取りました。彼女はすでに、彼女の大きな田舎の家の60の窓棚のそれぞれに9つの鉢植えの植物を持っています。彼女はまた、昨日50％の割引で170個の新しい工場を購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に6本の鉢植えの植物を与えることに決めました。Meiはいくつの鉢植えの植物を残しますか？,388
ヴァレンティーナは熱心な庭師です。昨夜、彼女はお気に入りの植物保育園から48の新しい鉢植えの植物を受け取りました。彼女はすでに、大きな田舎の家の63の窓棚のそれぞれに11匹の鉢植えの植物を持っています。彼女はまた、昨日50％の割引で100個の新しい工場を購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に6本の鉢植えの植物を与えることに決めました。バレンティーナはいくつの鉢植えの植物を残しますか？,463
クインは熱心な庭師です。昨夜、彼女はお気に入りの植物保育園から23の新しい鉢植えの植物を受け取りました。彼女はすでに、大きな田舎の家の57の窓棚のそれぞれに8つの鉢植えの植物を持っています。彼女はまた、昨日50％の割引で20個の新しい植物を購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に4つの鉢植えの植物を与えると決めました。クインはいくつの鉢植えの植物を残しますか？,271
アメリアは熱心な庭師です。昨夜、彼女はお気に入りの植物保育園から42の新しい鉢植えの植物を受け取りました。彼女はすでに、彼女の大きな田舎の家の56の窓棚のそれぞれに7つの鉢植えの植物を持っています。彼女はまた、昨日、180個の新しい工場を50％の割引で購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に4つの鉢植えの植物を与えると決めました。アメリアはいくつの鉢植えの植物を残しますか？,390
ソフィアは熱心な庭師です。先週、彼女はお気に入りの植物保育園から26の新しい鉢植えの植物を受け取りました。彼女はすでに、大きな田舎の家の55の窓棚のそれぞれに11匹の鉢植えの植物を持っています。彼女はまた、昨日50％の割引で130個の新しい工場を購入しました。寛大に感じて、彼女は明日、各棚から友人や家族に3つの鉢植えの植物を与えることに決めました。ソフィアはいくつの鉢植えの植物を残しますか？,596
公園には24人の女の子がいます。公園にいる男の子の数が3分の1の場合、公園内の子供たちの何パーセントが女の子ですか？,75
庭には39人の女の子がいます。庭に男の子の数が6分の2がある場合、庭の子供たちの何パーセントが女の子ですか？,75
庭には22人の女の子がいます。庭に男の子の数が3倍ある場合、庭の子供たちの何パーセントが女の子ですか？,25
庭には20人の女の子がいます。庭に男の子の数が1/4がある場合、庭の子供たちの何パーセントが女の子ですか？,80
フィールドには24人の女の子がいます。現場に男の子の4倍がある場合、フィールドの子供の何パーセントが女の子ですか？,20
庭には16人の女の子がいます。庭にいる男の子の数が9回いる場合、庭の子供たちの何パーセントが女の子ですか？,10
遊び場には21人の女の子がいます。遊び場に少年の4倍の数がある場合、遊び場の子供たちの何パーセントが女の子ですか？,20
フィールドには18人の女の子がいます。現場に男の子の4倍がある場合、フィールドの子供の何パーセントが女の子ですか？,20
公園には31人の女の子がいます。公園に少年の4倍の数がある場合、公園内の子供たちの何パーセントが女の子ですか？,20
フィールドには19人の女の子がいます。フィールドに男の子の数が9回ある場合、フィールドの子供の何パーセントが女の子ですか？,10
スミス夫人は、410000ドルの予算を超えない新しい家を探しています。彼女は販売価格が500000ドルの不動産を見ました。それに加えて、買い手は販売価格の7％である証券会社の料金と、販売価格の12％の譲渡料を支払う必要があります。スミス夫人が販売価格を20％割引することができれば、スミス夫人の予算よりも総コストがどれくらいかかりますか？,66000
パテル博士は、390000ドルの予算を超えない新しいコンドミニアムを探しています。彼女は販売価格が560000ドルの不動産を見ました。それに加えて、買い手は販売価格の7％である証券会社の手数料と、販売価格の14％である移転手数料を支払う必要があります。パテル博士が販売価格を25％割引することができる場合、パテル博士の予算よりも総コストがどれくらいかかりますか？,118200
ジョンソン氏は、430000ドルの予算を超えない新しいアパートを探しています。彼女は販売価格が400000ドルの不動産を見ました。それに加えて、買い手は販売価格の7％である証券会社の手数料と、販売価格の14％である移転手数料を支払う必要があります。ジョンソンさんが販売価格を5％割引することができれば、ジョンソンさんの予算よりも総コストがどれくらいかかりますか？,29800
スミス夫人は、410000ドルの予算を超えない新しい家を探しています。彼女は販売価格が480000ドルの不動産を見ました。それに加えて、買い手は販売価格の3％である証券会社の料金と、販売価格の12％の譲渡料を支払う必要があります。スミス夫人が販売価格を5％割引することができれば、スミス夫人の予算よりも総コストがどれだけ多くなるでしょうか？,114400
リー夫人は、330000ドルの予算を超えない新しいタウンハウスを探しています。彼女は販売価格が440000ドルの不動産を見ました。それに加えて、買い手は、販売価格の5％である証券会社の料金と、販売価格の12％の譲渡料を支払う必要があります。リー夫人が販売価格を25％割引することができれば、リー夫人の予算よりも総コストがどれくらいかかりますか？,56100
スミス夫人は、310000ドルの予算を超えない新しい家を探しています。彼女は販売価格が400000ドルの不動産を見ました。それに加えて、買い手は、販売価格の5％である証券会社の料金と、販売価格の12％の譲渡料を支払う必要があります。スミス夫人が販売価格を10％割引することができれば、スミス夫人の予算よりも総コストがどれくらいかかりますか？,111200
ジョンソン氏は、490000ドルの予算を超えない新しいアパートを探しています。彼女は販売価格が640000ドルの不動産を見ました。それに加えて、買い手は販売価格の3％である証券会社の料金と、販売価格の14％である移転手数料を支払う必要があります。ジョンソンさんが販売価格を25％割引することができれば、ジョンソンさんの予算よりも総コストがどれくらいかかるでしょうか？,71600
ジョンソン氏は、400000ドルの予算を超えない新しいアパートを探しています。彼女は販売価格が480000ドルの不動産を見ました。それに加えて、買い手は販売価格の7％である証券会社の料金と、販売価格の12％の譲渡料を支払う必要があります。ジョンソンさんが販売価格を25％割引することができれば、ジョンソンさんの予算よりも総コストがどれくらいかかるでしょうか？,28400
リー夫人は、440000ドルの予算を超えない新しいタウンハウスを探しています。彼女は販売価格が400000ドルの不動産を見ました。それに加えて、買い手は販売価格の7％である証券会社の料金と、販売価格の12％の譲渡料を支払う必要があります。リー夫人が販売価格を5％割引することができれば、リー夫人の予算よりも総コストがどれくらいかかりますか？,12200
ジョンソン氏は、470000ドルの予算を超えない新しいアパートを探しています。彼女は販売価格が650000ドルの不動産を見ました。それに加えて、買い手は販売価格の4％である証券会社の料金と、販売価格の13％である移転手数料を支払う必要があります。ジョンソンさんが販売価格を20％割引することができれば、ジョンソンさんの予算よりも総コストがどれくらいかかるでしょうか？,138400
ナディアはパン屋に行き、さまざまな種類のペストリーを買いました。彼女は、1ダースあたり14ドルで60個のドーナツ、1ダースあたり25ドルで60個のミニカップケーキ、24個のミニチーズケーキを購入しました。20％の割引の後、彼女は合計1540ドルを支払いました。1ダースあたりのミニチーズケーキのコストはいくらでしたか？,865
ニアはパティスリーに行き、さまざまな種類の焼き菓子を買いました。彼女は、1ダースあたり19ドルで60人のクロワッサンを、1ダースあたり20ドルで72ドルのマカロン、36個のブラウニーを購入しました。5％の割引の後、彼女は合計1330ドルを支払いました。1ダースあたりのブラウニーのコストはいくらでしたか？,395
Avaは菓子に行き、さまざまな種類のデザートを購入しました。彼女は、1ダースあたり13ドルで36個のエクレアを購入し、1ダースあたり26ドルで60枚のクッキー、24個のマフィンを購入しました。20％の割引の後、彼女は合計980ドルを支払いました。1ダースあたりのマフィンのコストはいくらでしたか？,528
ロヤはパティスリーに行き、さまざまな種類の焼き菓子を買いました。彼女は、1ダースあたり19ドルで48人のクロワッサンを購入し、48人のマカロンが1ダースあたり31ドル、ブラウニー24を購入しました。25％の割引の後、彼女は合計1530ドルを支払いました。1ダースあたりのブラウニーのコストはいくらでしたか？,920
アイシャはパティスリーに行き、さまざまな種類の焼き菓子を買いました。彼女は24人のクロワッサンを1ダースあたり12ドル、ダースあたり20ドルのマカロン48ドル、24人のブラウニーで購入しました。20％の割引の後、彼女は合計1520ドルを支払いました。1ダースあたりのブラウニーのコストはいくらでしたか？,898
ソフィアはパン屋に行き、さまざまな種類のペストリーを買いました。彼女は、1ダースあたり19ドルで48個のドーナツ、1ダースあたり24ドルで48個のミニカップケーキ、48個のミニチーズケーキを購入しました。25％の割引の後、彼女は合計1440ドルを支払いました。1ダースあたりのミニチーズケーキのコストはいくらでしたか？,437
ウマはカフェに行き、さまざまな種類の御treat走を買いました。彼女は、1ダースあたり16ドル、ダースあたり25ドルのタルト48ドル、48個のスコーンで48個のデンマーク人を購入しました。25％の割引の後、彼女は合計1050ドルを支払いました。1ダースあたりのスコーンの費用はいくらでしたか？,309
ミアはカフェに行き、さまざまな種類の御treat走を買いました。彼女は、1ダースあたり20ドル、ダースあたり24ドルで60ドルのタルト、24枚のスコーンで48個のデンマーク人を購入しました。25％の割引の後、彼女は合計1140ドルを支払いました。1ダースあたりのスコーンの費用はいくらでしたか？,660
ダフネはパン屋に行き、さまざまな種類のペストリーを買いました。彼女は、1ダースあたり18ドルで48個のドーナツ、1ダースあたり29ドルで72個のミニカップケーキ、72個のミニチーズケーキを購入しました。20％の割引の後、彼女は合計1200ドルを支払いました。1ダースあたりのミニチーズケーキのコストはいくらでしたか？,209
エマはパティスリーに行き、さまざまな種類の焼き菓子を買いました。彼女は1ダースあたり16ドルで60人のクロワッサンを、1ダースあたり30ドルのマカロン48ドル、60人のブラウニーを購入しました。20％の割引の後、彼女は合計1400ドルを支払いました。1ダースあたりのブラウニーのコストはいくらでしたか？,310
Sunnyside Highは今年、7500人のスペースがあるスポーツアリーナで卒業を開催しています。卒業生の600席、教員が出席する250議席を占め、イベントのスタッフのために50議席を予約した後、チケットが均等に分割されている場合、各卒業生は友人や家族に何枚かを受け取りますか？,11
グリーンビル高校は今年、コンベンションセンターで卒業を開催しており、7700人のスペースがあります。卒業生の550席、教員が出席する450議席を占め、イベントのスタッフのために100席を予約した後、各卒業生が等しく分割されている場合、各卒業生は友人や家族に何枚か渡しますか？,12
リバーサイドアカデミーは今年、体育館で卒業を開催しており、7800人のスペースがあります。卒業生の1050席、教員が出席する350議席を考慮し、イベントのスタッフのために100席を予約した後、チケットが均等に分割された場合、各卒業生は友人や家族に何枚かを受け取りますか？,6
グリーンビル高校は今年、コンベンションセンターで卒業を開催しており、3900人のスペースがあります。卒業生の1150席、教員が出席する400議席を考慮し、イベントのスタッフのために50議席を予約した後、チケットが均等に分割された場合、各卒業生は友人や家族に何枚かを受け取りますか？,2
リバーサイドアカデミーは今年、体育館で卒業を開催しており、8900人のスペースがあります。卒業生の1050席、教員が出席する400議席を占め、イベントのスタッフのために100席を予約した後、チケットが均等に分割された場合、各卒業生は友人や家族に何枚か届けますか？,7
リバーサイドアカデミーは今年、体育館で卒業を開催しており、7300人のスペースがあります。卒業生の700議席、卒業生のために200議席を占め、イベントのスタッフのために100議席を予約した後、各卒業生が等しく分割されている場合、各卒業生が友人や家族に与えるチケットを何枚受け取りますか？,9
Sunnyside Highは今年、6700人のスペースがあるスポーツアリーナで卒業を開催しています。卒業生の1250議席、教員が出席する350議席を考慮し、イベントのスタッフのために100席を予約した後、チケットが均等に分割された場合、各卒業生は友人や家族に何枚かを受け取りますか？,4
Sunnyside Highは今年、スポーツアリーナで卒業を開催しており、4100人のスペースがあります。卒業生の750議席、出席者の250議席、イベントのスタッフのために100席を予約した後、各卒業生が均等に分割された場合、各卒業生は友人や家族に何枚か贈るチケットを受け取りますか？,4
グリーンビル高校は今年、コンベンションセンターで卒業を開催しており、7200人のスペースがあります。卒業生の750議席、出席者の400席、イベントのスタッフの50議席を予約した後、各卒業生が均等に分割された場合、各卒業生は友人や家族に何枚か渡すために何枚のチケットを受け取りますか？,8
オークウッド高校は今年、3500人のスペースがある講堂で卒業を開催しています。卒業生の750議席、出席者の400席、イベントのスタッフのために100席を予約した後、各卒業生が均等に分割された場合、各卒業生は友人や家族に何枚か渡すために何枚のチケットを受け取りますか？,3
