question,answer_number
เบียทริซในขั้นต้นมีแพนเค้ก 10 โหลจากนั้นก็กินแพนเค้ก 3 ตัวเป็นอาหารเช้าแล้วซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์Kimia พบแพนเค้ก 6 ตัวโซเฟียพบว่าคิมามีสามเท่าMateo พบ 2 น้อยกว่าโซเฟียอูมาพบว่า Mateo มีมากถึงครึ่งหนึ่งและเหม่ยพบแพนเค้กสองโหลมากกว่าโซเฟียและคิมารวมกันยังมีแพนเค้กกี่ตัวที่ซ่อนอยู่ในสนาม?,21
ตอนแรก Zahra มีวาฟเฟิล 9 โหลจากนั้นก็กินวาฟเฟิล 5 วาฟเฟิลเป็นอาหารเช้าแล้วซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์Viktor พบ 5 วาฟเฟิลAndre พบ Viktor มากถึงสามเท่าRania พบว่า Andre น้อยกว่า 3 ตัวUma พบ 1/4 มากถึง Rania และ Arash พบวาฟเฟิลสามโหลมากกว่า Andre และ Viktor รวมกันมีวาฟเฟิลกี่ตัวที่ซ่อนอยู่ในสนาม?,12
ในตอนแรกไก่มีแพนเค้ก 7 โหลจากนั้นก็กินแพนเค้ก 2 ตัวเป็นอาหารเช้าแล้วซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์Nia พบแพนเค้ก 6 ตัวIsabella พบว่ามากที่สุดเท่าที่ NiaRoya พบว่า 4 น้อยกว่า Isabellaดิเอโกพบว่าหนึ่งในสี่เท่า Roya และ Yara พบแพนเค้กสองโหลมากกว่า Isabella และ Nia รวมกันยังมีแพนเค้กกี่ตัวที่ซ่อนอยู่ในสนาม?,12
ในตอนแรก Olga มีแพนเค้ก 8 โหลแล้วกินแพนเค้ก 5 ตัวเป็นอาหารเช้าแล้วซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์กาเบรียลพบแพนเค้ก 3 ตัวจัสมินพบกาเบรียลสี่เท่าTariq พบว่ามีจัสมินน้อยกว่า 2 คนRavi พบ 1/5 มากถึง Tariq และ Alejandro พบแพนเค้กสองโหลมากกว่า Jasmine และ Gabrielle รวมกันยังมีแพนเค้กกี่ตัวที่ซ่อนอยู่ในสนาม?,25
ตอนแรกอิซาเบลล่ามีแพนเค้ก 11 โหลจากนั้นก็กินแพนเค้ก 5 ตัวเป็นอาหารเช้าแล้วซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์Elena พบแพนเค้ก 5 ตัวQasim พบเอเลน่ามากถึงสองเท่าSanjay พบ 1 น้อยกว่า Qasimวินนี่พบ 1/9 มากถึง Sanjay และ Faisal พบแพนเค้กสี่โหลมากกว่า Qasim และ Elena รวมกันยังมีแพนเค้กกี่ตัวที่ซ่อนอยู่ในสนาม?,39
ในตอนแรกวาเลเรียมีแพนเค้ก 11 โหลจากนั้นก็กินแพนเค้ก 2 ตัวเป็นอาหารเช้าแล้วซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์เจมส์พบแพนเค้ก 5 ตัวจามาลพบเจมส์มากถึงสามเท่าDaphne พบ 3 น้อยกว่า Jamalนาเดียพบ 1/2 มากที่สุดเท่าที่ Daphne และ Leon พบแพนเค้กสามโหลมากกว่า Jamal และ James รวมกันยังมีแพนเค้กกี่ตัวที่ซ่อนอยู่ในสนาม?,36
เบียทริซในขั้นต้นมีไข่ 8 โหลจากนั้นกินไข่ 3 ฟองเป็นอาหารเช้าแล้วซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์Mateo พบไข่ 3 ฟองหลุยส์พบว่ามีมากถึง Mateo หกเท่าTariq พบ 2 น้อยกว่า LuisQasim พบว่า Tariq ครึ่งหนึ่งและโนอาห์พบไข่สองโหลมากกว่า Luis และ Mateo รวมกันยังมีไข่กี่ฟองที่ซ่อนอยู่ในสนาม?,3
ตอนแรกดิเอโกมีวาฟเฟิล 8 โหลจากนั้นก็กินวาฟเฟิล 2 วาฟเฟิลเป็นอาหารเช้าจากนั้นซ่อนส่วนที่เหลือไว้ในสนามเพื่อล่าไข่อีสเตอร์Roya พบ 7 วาฟเฟิลยูซุฟพบว่ามีสองเท่าของรอยอาPriya พบ 2 น้อยกว่า YusufKeisha พบ 1/3 มากถึง Priya และ Ava พบวาฟเฟิลสองโหลมากกว่า Yusuf และ Roya รวมกันมีวาฟเฟิลกี่ตัวที่ซ่อนอยู่ในสนาม?,12
Qasim รวบรวมขยะจาก 5 อพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน4 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 30% รวมกันเป็น 30%อย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 5 แห่งจากคอมเพล็กซ์ 4 แห่งแรกนั้นว่างเปล่าและไม่ต้องการบริการเก็บรวบรวมQasim รวบรวมขยะ 2 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₣ 0.3 ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,594
ฮิโรชิเก็บขยะจากคอมเพล็กซ์อพาร์ทเมนต์ 6 แห่งที่แตกต่างกัน5 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและอันสุดท้ายนั้นใหญ่กว่าอีก 40%อย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 8 แห่งจากคอมเพล็กซ์ 5 แห่งแรกนั้นว่างเปล่าและไม่ต้องการบริการรวบรวมฮิโรชิเก็บขยะ 2 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₣ 0.25 ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,638
Tariq เก็บขยะจาก 4 อพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน3 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 30% รวมกันอีก 3 แห่งอย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 10 อพาร์ทเมนท์จากคอมเพล็กซ์ 3 แห่งแรกนั้นว่างเปล่าและไม่ต้องการบริการรวบรวมTariq เก็บขยะ 3 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₺0.5ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,1089
Pavel รวบรวมขยะจากอพาร์ทเมนต์คอมเพล็กซ์ 6 แห่ง5 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 5 อพาร์ทเมนท์รวมกัน 70%อย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 10 แห่งจากคอมเพล็กซ์ 5 แห่งแรกนั้นว่างเปล่าและไม่ต้องการบริการรวบรวมPavel รวบรวมขยะ 2 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₺0.45ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,1287
โอลิเวอร์เก็บขยะจาก 5 อพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน4 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 50% รวมกันอีก 4 แห่งอย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 6 แห่งจากคอมเพล็กซ์ 4 แห่งแรกนั้นว่างเปล่าและไม่ต้องการบริการเก็บรวบรวมโอลิเวอร์รวบรวมขยะ 5 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₣ 0.25 ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,1342
โนอาห์เก็บขยะจาก 5 อพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน4 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 4 อพาร์ทเมนท์รวมกัน 75%อย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 5 แห่งจากคอมเพล็กซ์ 4 แห่งแรกนั้นว่างเปล่าและไม่ต้องการบริการเก็บรวบรวมโนอาห์เก็บขยะ 2 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₣ 0.25 ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,594
Esteban รวบรวมขยะจากอพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน 3 แห่ง2 ครั้งแรกมี 150 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 2 อพาร์ทเมนท์รวมกัน 70%อย่างไรก็ตามในสัปดาห์นี้มีอพาร์ทเมนท์ 5 แห่งจากคอมเพล็กซ์ 2 แห่งแรกที่ว่างและไม่ต้องการบริการรวบรวมEsteban รวบรวมขยะ 3 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน€ 0.45 ต่อการรวบรวมสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,1188
Yusuf รวบรวมขยะจาก 7 อพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน6 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 35% รวมกันอีก 6 แห่งอย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 10 แห่งจากคอมเพล็กซ์ 6 แห่งแรกนั้นว่างและไม่ต้องการบริการเก็บรวบรวมYusuf รวบรวมขยะ 2 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน¥ 0.4 ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,1188
Wei รวบรวมขยะจากอพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน 3 แห่ง2 ครั้งแรกมีอพาร์ทเมนท์ 100 อพาร์ทเมนท์แต่ละอันและที่สุดท้ายนั้นใหญ่กว่าอีก 2 อพาร์ทเมนท์รวมกัน 70%อย่างไรก็ตามในสัปดาห์นี้มีอพาร์ทเมนท์ 5 แห่งจากคอมเพล็กซ์ 2 แห่งแรกที่ว่างและไม่ต้องการบริการรวบรวมWei รวบรวมขยะ 4 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₺0.25ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,583
คาร์ลอสเก็บขยะจากอพาร์ทเมนต์คอมเพล็กซ์ที่แตกต่างกัน 3 แห่ง2 ครั้งแรกมีอพาร์ทเมนท์ 200 อพาร์ทเมนท์แต่ละแห่งและที่สุดท้ายนั้นใหญ่กว่าอีก 40% รวมกันอีก 2 แห่งอย่างไรก็ตามในสัปดาห์นี้อพาร์ทเมนท์ 10 แห่งจากคอมเพล็กซ์ 2 แห่งแรกนั้นว่างเปล่าและไม่ต้องการบริการรวบรวมคาร์ลอสเก็บขยะ 4 ครั้งต่อสัปดาห์จากแต่ละสถานที่และเขาได้รับเงิน₣ 0.25 ต่อคอลเลกชันสำหรับแต่ละอพาร์ทเมนต์นอกจากนี้เขายังได้รับเคล็ดลับเพิ่มอีก 10%เขาทำเงินได้เท่าไหร่ในหนึ่งสัปดาห์?,1034
ซากุระเป็นคนสวนตัวยงสองวันที่ผ่านมาเธอได้รับพืชกระถางใหม่ 49 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 7 ต้นในแต่ละหลังหน้าต่าง 60 แห่งของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 100 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 3 ต้นจากหิ้งแต่ละหิ้งกับเพื่อนและครอบครัวในวันพรุ่งนี้ซากุระจะยังคงอยู่กับพืชกระถางกี่ต้น?,389
Daphne เป็นคนสวนตัวยงสองวันที่ผ่านมาเธอได้รับพืชกระถางใหม่ 23 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีไม้กระถาง 8 ต้นในแต่ละหน้าต่าง 56 แห่งของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 200 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 6 ต้นจากหิ้งแต่ละแห่งให้กับเพื่อนและครอบครัวในวันพรุ่งนี้Daphne จะอยู่กับพืชกระถางกี่ต้น?,335
อมีเลียเป็นคนสวนตัวยงเมื่อสัปดาห์ที่แล้วเธอได้รับพืชกระถางใหม่ 25 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 12 ต้นในแต่ละหน้าต่าง 54 แห่งของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 110 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 4 ต้นจากหิ้งแต่ละหิ้งกับเพื่อนและครอบครัวในวันพรุ่งนี้อมีเลียจะอยู่กับพืชกี่ชนิด?,567
Elena เป็นคนสวนตัวยงสองวันที่ผ่านมาเธอได้รับพืชกระถางใหม่ 38 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 12 ต้นในหิ้งหน้าต่าง 55 แห่งของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 70 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 3 ต้นจากหิ้งแต่ละหิ้งกับเพื่อนและครอบครัวในวันพรุ่งนี้Elena จะอยู่กับพืชกระถางกี่ต้น?,603
Yara เป็นคนสวนตัวยงสองวันที่ผ่านมาเธอได้รับพืชกระถางใหม่ 49 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 12 ต้นในแต่ละหน้าต่าง 54 แห่งของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 130 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 4 ต้นจากหิ้งแต่ละหิ้งกับเพื่อนและครอบครัวในวันพรุ่งนี้Yara จะยังคงอยู่กับพืชกระถางกี่ต้น?,611
เหม่ยเป็นคนสวนตัวยงสองวันที่ผ่านมาเธอได้รับพืชกระถางใหม่ 38 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 9 แห่งในแต่ละหลังหน้าต่าง 60 แห่งของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 170 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 6 ต้นจากหิ้งแต่ละแห่งให้กับเพื่อนและครอบครัวในวันพรุ่งนี้เหม่ยยังคงมีพืชกระถางอยู่กี่ต้น?,388
Valentina เป็นคนสวนตัวยงเมื่อคืนเธอได้รับพืชกระถางใหม่ 48 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 11 ต้นในแต่ละพื้นที่หน้าต่าง 63 แห่งของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 100 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 6 ต้นจากหิ้งแต่ละแห่งให้กับเพื่อนและครอบครัวในวันพรุ่งนี้Valentina จะอยู่กับพืชกระถางกี่ต้น?,463
Quinn เป็นคนสวนตัวยงเมื่อคืนที่ผ่านมาเธอได้รับพืชกระถางใหม่ 23 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีไม้กระถาง 8 ต้นในแต่ละหน้าต่าง 57 หน้าต่างของบ้านขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 20 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 4 ต้นจากหิ้งแต่ละหิ้งกับเพื่อนและครอบครัวในวันพรุ่งนี้ควินน์จะอยู่กับพืชได้กี่ต้น?,271
อมีเลียเป็นคนสวนตัวยงเมื่อคืนเธอได้รับพืชกระถางใหม่ 42 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 7 ต้นในแต่ละพื้นที่ 56 หน้าต่างของบ้านในชนบทขนาดใหญ่ของเธอเธอยังซื้อพืชใหม่ 180 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 4 ต้นจากหิ้งแต่ละหิ้งกับเพื่อนและครอบครัวในวันพรุ่งนี้อมีเลียจะอยู่กับพืชกี่ชนิด?,390
โซเฟียเป็นคนสวนตัวยงเมื่อสัปดาห์ที่แล้วเธอได้รับพืชกระถางใหม่ 26 ต้นจากสถานรับเลี้ยงเด็กที่เธอโปรดปรานเธอมีพืชกระถาง 11 ต้นในแต่ละ 55 หน้าต่างที่บ้านขนาดใหญ่ของเธอเธอยังซื้อโรงงานใหม่ 130 แห่งเมื่อวานนี้ด้วยส่วนลด 50%เธอรู้สึกใจดีเธอได้ตัดสินใจว่าเธอจะให้พืชกระถาง 3 ต้นจากหิ้งแต่ละหิ้งกับเพื่อนและครอบครัวในวันพรุ่งนี้โซเฟียจะยังคงอยู่กับพืชกี่ชนิด?,596
มีเด็กผู้หญิง 24 คนในสวนสาธารณะหากมีหนึ่งในสามของจำนวนเด็กผู้ชายในสวนสาธารณะเปอร์เซ็นต์ของเด็ก ๆ ในสวนสาธารณะเป็นผู้หญิง?,75
มีผู้หญิง 39 คนในสนามหากมีสองหกคนจำนวนเด็กผู้ชายในสนามเด็ก ๆ ในบ้านเป็นเปอร์เซ็นต์ของเด็กผู้หญิง?,75
มีผู้หญิง 22 คนในสวนหากมีเด็กผู้ชายในสวนสามเท่าเปอร์เซ็นต์ของเด็ก ๆ ในสวนคือผู้หญิง?,25
มีเด็กผู้หญิง 20 คนในสวนหากมี 1/4 จำนวนเด็กผู้ชายในสวนเปอร์เซ็นต์ของเด็ก ๆ ในสวนคือผู้หญิง?,80
มีเด็กผู้หญิง 24 คนในสนามหากมีเด็กผู้ชายอยู่ในสนามสี่เท่าเปอร์เซ็นต์ของเด็ก ๆ ในสนามคืออะไร?,20
มีเด็กหญิง 16 คนในสวนหากมีเด็กผู้ชายในสวนเก้าเท่าเปอร์เซ็นต์ของเด็ก ๆ ในสวนคือผู้หญิง?,10
มีเด็กผู้หญิง 21 คนในสนามเด็กเล่นหากมีเด็กผู้ชายสี่เท่าในสนามเด็กเล่นเปอร์เซ็นต์ของเด็ก ๆ ในสนามเด็กเล่นคืออะไร?,20
มีผู้หญิง 18 คนในสนามหากมีเด็กผู้ชายอยู่ในสนามสี่เท่าเปอร์เซ็นต์ของเด็ก ๆ ในสนามคืออะไร?,20
มีเด็กหญิง 31 คนในสวนสาธารณะหากมีเด็กผู้ชายในสวนสี่เท่าเปอร์เซ็นต์ของเด็ก ๆ ในสวนสาธารณะเป็นผู้หญิง?,20
มีผู้หญิง 19 คนในสนามหากมีเด็กผู้ชายในสนามเก้าเท่าเปอร์เซ็นต์ของเด็ก ๆ ในสนามคืออะไร?,10
นางสมิ ธ กำลังมองหาบ้านหลังใหม่ที่จะไม่เกินกว่างบประมาณ $ 410000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 500000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 7% ของราคาขายและค่าธรรมเนียมการโอนที่ 12% ของราคาขายหากนางสมิ ธ สามารถรับส่วนลด 20% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางสมิ ธ มากแค่ไหน?,66000
Dr. Patel กำลังมองหาคอนโดใหม่ที่จะไม่เกินกว่างบประมาณ $ 390000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 560000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 7% ของราคาขายและค่าธรรมเนียมการโอนที่ 14% ของราคาขายหากดร. Patel ได้รับส่วนลด 25% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของดร. Patel,118200
Ms. Johnson กำลังมองหาอพาร์ทเมนต์ใหม่ที่จะไม่เกินกว่างบประมาณ $ 430000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 400000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 7% ของราคาขายและค่าธรรมเนียมการโอนที่ 14% ของราคาขายหากคุณจอห์นสันสามารถรับส่วนลด 5% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางสาวจอห์นสัน,29800
นางสมิ ธ กำลังมองหาบ้านหลังใหม่ที่จะไม่เกินกว่างบประมาณ $ 410000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 480000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 3% ของราคาขายและค่าธรรมเนียมการโอนที่ 12% ของราคาขายหากนางสมิ ธ สามารถรับส่วนลด 5% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางสมิ ธ มากแค่ไหน?,114400
นางลีกำลังมองหาทาวน์เฮาส์ใหม่ที่จะไม่เกินกว่างบประมาณ $ 330000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 440000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 5% ของราคาขายและค่าธรรมเนียมการโอนที่ 12% ของราคาขายหากนางลีสามารถรับส่วนลด 25% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางลีเท่าไหร่?,56100
นางสมิ ธ กำลังมองหาบ้านหลังใหม่ที่จะไม่เกินกว่างบประมาณ $ 310000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 400000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 5% ของราคาขายและค่าธรรมเนียมการโอนที่ 12% ของราคาขายหากนางสมิ ธ สามารถรับส่วนลด 10% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางสมิ ธ มากแค่ไหน?,111200
คุณจอห์นสันกำลังมองหาอพาร์ทเมนต์ใหม่ที่จะไม่เกินกว่างบประมาณ $ 490000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 640000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 3% ของราคาขายและค่าธรรมเนียมการโอนที่ 14% ของราคาขายหากนางสาวจอห์นสันสามารถรับส่วนลด 25% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางสาวจอห์นสัน,71600
Ms. Johnson กำลังมองหาอพาร์ทเมนต์ใหม่ที่จะไม่เกินงบประมาณ $ 400000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 480000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 7% ของราคาขายและค่าธรรมเนียมการโอนที่ 12% ของราคาขายหากนางสาวจอห์นสันสามารถรับส่วนลด 25% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางสาวจอห์นสัน,28400
นางลีกำลังมองหาทาวน์เฮาส์ใหม่ที่จะไม่เกินกว่างบประมาณ $ 440000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 400000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 7% ของราคาขายและค่าธรรมเนียมการโอนที่ 12% ของราคาขายหากนางลีสามารถรับส่วนลด 5% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางลีเท่าไหร่?,12200
Ms. Johnson กำลังมองหาอพาร์ทเมนต์ใหม่ที่จะไม่เกินกว่างบประมาณ $ 470000 ของเธอเธอเห็นอสังหาริมทรัพย์ที่มีราคาขาย $ 650000ยิ่งไปกว่านั้นผู้ซื้อจะต้องจ่ายค่าธรรมเนียมนายหน้าซึ่งเป็น 4% ของราคาขายและค่าธรรมเนียมการโอนที่ 13% ของราคาขายหากนางสาวจอห์นสันสามารถรับส่วนลด 20% จากราคาขายจะมีค่าใช้จ่ายทั้งหมดมากกว่างบประมาณของนางสาวจอห์นสัน,138400
"นาเดียไปที่ร้านเบเกอรี่และซื้อขนมอบหลายประเภทเธอซื้อ 60 โดนัทที่ $ 14 ต่อโหล, 60 มินิคัพเค้กที่ $ 25 ต่อโหลและชีสเค้กขนาดเล็ก 24 ตัวหลังจากส่วนลด 20% เธอจ่ายเงินทั้งหมด $ 1540มีค่าใช้จ่ายของชีสเค้กขนาดเล็กต่อโหลเท่าไหร่?",865
"Nia ไปที่ Patisserie และซื้อขนมอบประเภทต่าง ๆเธอซื้อครัวซองต์ 60 แห่งที่ $ 19 ต่อโหล, 72 macarons ที่ $ 20 ต่อโหลและ 36 บราวนี่หลังจากได้รับส่วนลด 5% เธอจ่ายเงินทั้งหมด $ 1,330บราวนี่มีค่าใช้จ่ายเท่าไหร่ต่อโหล?",395
