question,answer_number
"Una pizza gigante ha 105 porzioni.Haruka può mangiare 3 porzioni al giorno mentre Daphne può mangiare quattro volte più e Arash può mangiare il doppio di Daphne.Dopo 2 giorni, Arash decide di seguire una dieta e tagliare il consumo della metà.Quanti giorni ci vorrà per consumare completamente la pizza?",3
"Una torta gigante ha 87 porzioni.Oliver può mangiare 3 porzioni al giorno mentre Pavel può mangiare il doppio e Mei può mangiare due volte tanto quanto Pavel.Dopo 2 giorni, Mei decide di seguire una dieta e tagliare il consumo della metà.Quanti giorni ci vorranno perché la torta sia completamente mangiata?",5
"Una torta gigante ha 120 porzioni.Jasmine può mangiare 5 porzioni al giorno mentre la Roya può mangiare il doppio e Sophia può mangiare il doppio di Roya.Dopo 2 giorni, Sophia decide di seguire una dieta e tagliare il consumo della metà.Quanti giorni ci vorranno perché la torta sia completamente mangiata?",4
"Sanjay riceve 32 e -mail al giorno.Il 25% di queste e -mail non richiede alcuna risposta.Dal resto, Sanjay può rispondere solo a 2 in meno rispetto a 1/2.Quante e -mail risponde Sanjay in una settimana di lavoro di 4 giorni?Sanjay lavora straordinariamente l'ultimo giorno in modo da poter rispondere al 20% in più di e -mail del solito.",42
"Leon riceve 30 e -mail al giorno.Il 20% di queste e -mail non richiede alcuna risposta.Dal resto, Leon può rispondere solo a 2 in meno della metà.A quante e -mail risponde Leon in una settimana di lavoro di 6 giorni?Leon lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 50% in più di e -mail del solito.",65
"Oliver riceve 32 e -mail al giorno.Il 25% di queste e -mail non richiede alcuna risposta.Dal resto, Oliver può rispondere solo a 2 in meno rispetto a 1/2.A quante e -mail risponde Oliver in una settimana di lavoro di 4 giorni?Oliver lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 10% in più di e -mail del solito.",41
"Luis riceve 30 e -mail al giorno.Il 20% di queste e -mail non richiede alcuna risposta.Dal resto, Luis può rispondere solo a 4 in meno rispetto a 1/2.Quante e -mail risponde Luis in una settimana di lavoro di 5 giorni?Luis lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 25% in più di e -mail del solito.",42
"Hiroshi riceve 32 e -mail al giorno.Il 25% di queste e -mail non richiede alcuna risposta.Dal resto, Hiroshi può rispondere solo a 2 in meno rispetto a 1/2.Quante e -mail risponde Hiroshi in una settimana di lavoro di 5 giorni?Hiroshi lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 30% in più di e -mail del solito.",53
"Carlos riceve 32 e -mail al giorno.Il 25% di queste e -mail non richiede alcuna risposta.Dal resto, Carlos può rispondere solo a 4 in meno della metà.A quante e -mail risponde Carlos in una settimana di lavoro di 4 giorni?Carlos lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 75% in più di e -mail del solito.",38
"Ravi riceve 25 e -mail al giorno.Il 12% di queste e -mail non richiede alcuna risposta.Dal resto, Ravi può rispondere solo a 3 in meno della metà.Quante e -mail risponde Ravi in ​​una settimana di lavoro di 4 giorni?Ravi lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 75% in più di e -mail del solito.",38
"Yuki riceve 32 e -mail al giorno.Il 25% di queste e -mail non richiede alcuna risposta.Dal resto, Yuki può rispondere solo a 2 in meno rispetto a 1/2.Quante e -mail risponde Yuki in una settimana di lavoro di 6 giorni?Yuki lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 10% in più di e -mail del solito.",61
"Mohammed riceve 25 e -mail al giorno.Il 12% di queste e -mail non richiede alcuna risposta.Dal resto, Mohammed può rispondere solo a 3 in meno della metà.A quante e -mail risponde Mohammed in una settimana di lavoro di 5 giorni?Mohammed Work Overtime l'ultimo giorno in modo da poter rispondere al 25% in più di e -mail del solito.",42
"Ibrahim riceve 32 e -mail al giorno.Il 25% di queste e -mail non richiede alcuna risposta.Dal resto, Ibrahim può rispondere solo a 2 in meno della metà.A quante e -mail risponde Ibrahim in una settimana di lavoro di 4 giorni?Ibrahim lavora gli straordinari l'ultimo giorno in modo da poter rispondere al 60% in più di e -mail del solito.",46
"Gabriel sta rotolando un dado D4.Quanto più è probabile (espressa come differenza nei punti percentuali) che lancia un numero maggiore di 1 due volte di fila, che che rotola quattro numeri dispari di fila?",50
"Tariq sta rotolando un dado a quattro lati.Quanto è più probabile (espresso come differenza nei punti percentuali) che rotola un numero maggiore di 2 di fila, che che rotola quattro numeri pari di fila?",18
"Mohammed sta rotolando un dado a 20 facce.Quanto più è probabile (espressa come differenza nei punti percentuali) che rotola un numero maggiore di 10 di fila, che che rotola quattro numeri pari di fila?",18
"Viktor sta rotolando un dado a 20 facce.Quanto è più probabile (espresso come differenza nei punti percentuali) che rotola un numero maggiore di 2 di fila, che che rotola quattro numeri pari di fila?",74
"Deshawn sta rotolando un dado D10.Quanto è più probabile (espresso come differenza nei punti percentuali) che rotola un numero maggiore di 5 di fila, che che rotola quattro numeri pari di fila?",18
"Mateo sta rotolando un dado D6.Quanto più è probabile (espressa come differenza nei punti percentuali) che rotola un numero maggiore di 3 di seguito due volte di fila, che che rotola quattro numeri dispari di fila?",18
"Yusuf sta rotolando un dado a 10 lati.Quanto è più probabile (espresso come differenza nei punti percentuali) che rotola un numero maggiore di 5 di fila, che che rotola quattro numeri pari di fila?",18
"Oliver sta rotolando un dado D8.Quanto più è probabile (espressa come differenza nei punti percentuali) che lancia un numero maggiore di 2 di fila, che che rotola quattro numeri dispari di fila?",50
"Arjun sta rotolando un dado D6.Quanto più è probabile (espressa come differenza nei punti percentuali) che rotola un numero maggiore di 3 di seguito due volte di fila, che che rotola quattro numeri dispari di fila?",18
"Liam sta rotolando un D20 muore.Quanto più è probabile (espressa come differenza nei punti percentuali) che lancia un numero maggiore di 1 due volte di fila, che che rotola quattro numeri pari di fila?",84
"Inizialmente Viktor aveva 9 dozzine di pancake, poi mangiava 3 pancake per colazione, quindi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.Liam trova 5 pancake.Yusuf trova due volte più di Liam.Pavel trova 4 in meno di Yusuf.Daphne trova la metà di Pavel e James trova quattro dozzine di pancake più di Yusuf e Liam messi insieme.Quanti pancake sono ancora nascosti nel cortile?",18
"Inizialmente Ali aveva 11 dozzine di biscotti, quindi mangiava 3 biscotti per colazione, quindi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.Faisal trova 5 biscotti.Hiroshi trova tre volte più di Faisal.Benjamin trova 3 in meno di Hiroshi.Wei trova un quarto di Benjamin e Quinn trova tre dozzine di biscotti in più di Hiroshi e Faisal messi insieme.Quanti biscotti sono ancora nascosti nel cortile?",38
"Beatriz inizialmente aveva 10 dozzine di pancake, poi mangiava 3 pancake per colazione, quindi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.Kimia trova 6 pancake.Sophia ne trova tre volte più di Kimia.Mateo trova 2 in meno di Sophia.Umar ne trova la metà di Mateo e Mei trova due dozzine di pancake più di Sophia e Kimia messi insieme.Quanti pancake sono ancora nascosti nel cortile?",21
"Zahra inizialmente aveva 9 dozzine di waffle, quindi mangiava 5 waffle per colazione, e poi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.Viktor trova 5 waffle.Andre trova tre volte più di Viktor.Rania trova 3 in meno di Andre.Uma trova 1/4 di Rania, e Arash trova tre dozzine di waffle in più di Andre e Viktor messi insieme.Quanti waffle sono ancora nascosti nel cortile?",12
"Inizialmente Kai aveva 7 dozzine di pancake, poi mangiava 2 pancake per colazione, quindi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.Nia trova 6 pancake.Isabella ne trova due volte più di Nia.Roya trova 4 in meno di Isabella.Diego trova un quarto di Roya, e Yara trova due dozzine di pancake in più di Isabella e Nia messi insieme.Quanti pancake sono ancora nascosti nel cortile?",12
"Inizialmente Olga aveva 8 dozzine di pancake, poi mangiava 5 pancake per colazione, e poi nascose il resto nel cortile per la caccia alle uova di Pasqua.Gabrielle trova 3 pancake.Jasmine trova quattro volte più di Gabrielle.Tariq trova 2 in meno di Jasmine.Ravi trova 1/5 di Tariq e Alejandro trova due dozzine di pancake in più di Jasmine e Gabrielle combinati.Quanti pancake sono ancora nascosti nel cortile?",25
"Isabella inizialmente aveva 11 dozzine di pancake, quindi mangiava 5 pancake per colazione, quindi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.Elena trova 5 pancake.Qasim trova due volte tante Elena.Sanjay trova 1 in meno di Qasim.Winnie trova 1/9 di Sanjay e Faisal trova quattro dozzine di pancake in più di Qasim ed Elena messi insieme.Quanti pancake sono ancora nascosti nel cortile?",39
"Valeria inizialmente aveva 11 dozzine di pancake, quindi mangiava 2 pancake per colazione, quindi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.James trova 5 pancake.Jamal trova tre volte più di James.Daphne trova 3 in meno di Jamal.Nadia trova 1/2 fino a Daphne, e Leon trova tre dozzine di pancake più di Jamal e James messi insieme.Quanti pancake sono ancora nascosti nel cortile?",36
"Beatriz inizialmente aveva 8 dozzine di uova, quindi mangiava 3 uova per colazione, quindi nascondeva il resto nel cortile per la caccia alle uova di Pasqua.Mateo trova 3 uova.Luis ne trova sei volte più di Mateo.Tariq trova 2 in meno di Luis.Qasim trova la metà di Tariq e Noah trova due dozzine di uova più di Luis e Mateo combinate.Quante uova sono ancora nascoste nel cortile?",3
"Inizialmente Diego aveva 8 dozzine di waffle, quindi mangiava 2 waffle per colazione, e poi nascose il resto nel cortile per la caccia alle uova di Pasqua.Roya trova 7 waffle.Yusuf trova il doppio di Roya.Priya trova 2 in meno di Yusuf.Keisha trova 1/3 di Priya, e Ava trova due dozzine di waffle in più di Yusuf e Roya messi insieme.Quanti waffle sono ancora nascosti nel cortile?",12
"Qasim raccoglie spazzatura da 5 diversi complessi di appartamenti.I primi 4 hanno 100 appartamenti ciascuno e l'ultimo è il 30% più grande degli altri 4 combinati.Tuttavia, questa settimana, 5 appartamenti di ciascuno dei primi 4 complessi erano vacanti e non hanno richiesto un servizio di raccolta.Qasim raccoglie spazzatura 2 volte a settimana da ogni luogo e viene pagato ₣ 0,3 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",594
"Hiroshi raccoglie spazzatura da 6 diversi complessi di appartamenti.I primi 5 hanno 100 appartamenti ciascuno e l'ultimo è il 40% più grande degli altri 5 combinati.Tuttavia, questa settimana, 8 appartamenti di ciascuno dei primi 5 complessi erano vacanti e non hanno richiesto un servizio di raccolta.Hiroshi raccoglie spazzatura 2 volte a settimana da ogni luogo e viene pagato ₣ 0,25 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",638
"Tariq raccoglie spazzatura da 4 diversi complessi di appartamenti.I primi 3 hanno 100 appartamenti ciascuno e l'ultimo è il 30% più grande degli altri 3 combinati.Tuttavia, questa settimana, 10 appartamenti di ciascuno dei primi 3 complessi erano liberi e non richiedevano un servizio di raccolta.Tariq raccoglie spazzatura 3 volte a settimana da ogni luogo e viene pagato ₺0,5 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",1089
"Pavel raccoglie spazzatura da 6 diversi complessi di appartamenti.I primi 5 hanno 100 appartamenti ciascuno e l'ultimo è il 70% più grande degli altri 5 combinati.Tuttavia, questa settimana, 10 appartamenti di ciascuno dei primi 5 complessi erano liberi e non richiedevano un servizio di raccolta.Pavel raccoglie spazzatura 2 volte a settimana da ogni luogo e viene pagato ₺0,45 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",1287
"Oliver raccoglie spazzatura da 5 diversi complessi di appartamenti.I primi 4 hanno 100 appartamenti ciascuno e l'ultimo è il 50% più grande degli altri 4 combinati.Tuttavia, questa settimana, 6 appartamenti di ciascuno dei primi 4 complessi erano liberi e non richiedevano un servizio di raccolta.Oliver raccoglie spazzatura 5 volte a settimana da ogni luogo e viene pagato ₣ 0,25 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",1342
"Noah raccoglie spazzatura da 5 diversi complessi di appartamenti.I primi 4 hanno 100 appartamenti ciascuno e l'ultimo è il 75% più grande degli altri 4 combinati.Tuttavia, questa settimana, 5 appartamenti di ciascuno dei primi 4 complessi erano vacanti e non hanno richiesto un servizio di raccolta.Noah raccoglie spazzatura 2 volte a settimana da ogni luogo e viene pagato ₣ 0,25 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",594
"Esteban raccoglie spazzatura da 3 diversi complessi di appartamenti.I primi 2 hanno 150 appartamenti ciascuno e l'ultimo è il 70% più grande degli altri 2 combinati.Tuttavia, questa settimana, 5 appartamenti di ciascuno dei primi 2 complessi erano vacanti e non hanno richiesto un servizio di raccolta.Esteban raccoglie spazzatura 3 volte a settimana da ogni luogo e viene pagato € 0,45 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",1188
"Yusuf raccoglie spazzatura da 7 diversi complessi di appartamenti.I primi 6 hanno 100 appartamenti ciascuno e l'ultimo è il 35% più grande degli altri 6 combinati.Tuttavia, questa settimana, 10 appartamenti di ciascuno dei primi 6 complessi erano liberi e non richiedevano un servizio di raccolta.Yusuf raccoglie spazzatura 2 volte a settimana da ogni luogo e viene pagato ¥ 0,4 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",1188
"Wei raccoglie spazzatura da 3 diversi complessi di appartamenti.I primi 2 hanno 100 appartamenti ciascuno e l'ultimo è il 70% più grande degli altri 2 combinati.Tuttavia, questa settimana, 5 appartamenti di ciascuno dei primi 2 complessi erano vacanti e non hanno richiesto un servizio di raccolta.Wei raccoglie spazzatura 4 volte a settimana da ogni luogo e viene pagato ₺0,25 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",583
"Carlos raccoglie spazzatura da 3 diversi complessi di appartamenti.I primi 2 hanno 200 appartamenti ciascuno e l'ultimo è il 40% più grande degli altri 2 combinati.Tuttavia, questa settimana, 10 appartamenti di ciascuno dei primi 2 complessi erano liberi e non richiedevano un servizio di raccolta.Carlos raccoglie spazzatura 4 volte a settimana da ogni luogo e viene pagato ₣ 0,25 per raccolta per ogni appartamento.Guadagna anche un ulteriore 10% in suggerimenti.Quanti soldi guadagna in una settimana?",1034
"Sakura è un appassionato giardiniere.Due giorni fa, ha ricevuto 49 nuove piante in vaso dalla sua scuola materna preferita.Ha già 7 piante in vaso su ciascuna delle 60 sporgenze della sua grande casa di campagna.Ha anche acquistato 100 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 3 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno Sakura?",389
"Daphne è un appassionato giardiniere.Due giorni fa, ha ricevuto 23 nuove piante in vaso dal suo vivaio di piante preferito.Ha già 8 piante in vaso su ciascuna delle 56 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 200 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 6 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno dafne?",335
"Amelia è un'avida giardiniere.La scorsa settimana, ha ricevuto 25 nuove piante in vaso dal suo vivaio di piante preferito.Ha già 12 piante in vaso su ciascuna delle 54 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 110 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 4 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno Amelia?",567
"Elena è un'avida giardiniere.Due giorni fa, ha ricevuto 38 nuove piante in vaso dalla sua scuola materna preferita.Ha già 12 piante in vaso su ciascuna delle 55 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 70 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 3 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarrà Elena?",603
"Yara è un appassionato giardiniere.Due giorni fa, ha ricevuto 49 nuove piante in vaso dalla sua scuola materna preferita.Ha già 12 piante in vaso su ciascuna delle 54 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 130 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 4 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarrà Yara?",611
"Mei è un appassionato giardiniere.Due giorni fa, ha ricevuto 38 nuove piante in vaso dalla sua scuola materna preferita.Ha già 9 piante in vaso su ciascuna delle 60 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 170 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 6 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno mei?",388
"Valentina è un appassionato giardiniere.Ieri sera, ha ricevuto 48 nuove piante in vaso dal suo vivaio di piante preferito.Ha già 11 piante in vaso su ciascuna delle 63 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 100 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 6 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno Valentina?",463
"Quinn è un appassionato giardiniere.Ieri sera, ha ricevuto 23 nuove piante in vaso dal suo vivaio di piante preferito.Ha già 8 piante in vaso su ciascuna delle 57 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 20 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 4 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno Quinn?",271
"Amelia è un'avida giardiniere.Ieri sera, ha ricevuto 42 nuove piante in vaso dal suo vivaio di piante preferito.Ha già 7 piante in vaso su ciascuna delle 56 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 180 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 4 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno Amelia?",390
"Sophia è un'avida giardiniere.La scorsa settimana, ha ricevuto 26 nuove piante in vaso dal suo vivaio di piante preferito.Ha già 11 piante in vaso su ciascuna delle 55 sporgenze delle finestre della sua grande casa di campagna.Ha anche acquistato 130 nuovi impianti ieri con uno sconto del 50%.Sentendosi generosi, ha deciso che darà 3 piante in vaso da ogni sporgenza ad amici e familiari domani.Con quante piante in vaso rimarranno Sophia?",596
"Ci sono 24 ragazze nel parco.Se c'è un terzo del numero di ragazzi nel parco, quale percentuale dei bambini nel parco sono ragazze?",75
"Ci sono 39 ragazze nel cortile.Se ci sono due sesti il ​​numero di ragazzi nel cortile, quale percentuale dei bambini nel cortile sono ragazze?",75
"Ci sono 22 ragazze in giardino.Se ci sono tre volte il numero di ragazzi in giardino, quale percentuale dei bambini nel giardino sono ragazze?",25
"Ci sono 20 ragazze in giardino.Se ci sono 1/4 del numero di ragazzi in giardino, quale percentuale dei bambini nel giardino sono ragazze?",80
"Ci sono 24 ragazze sul campo.Se ci sono quattro volte il numero di ragazzi sul campo, quale percentuale dei bambini sul campo sono ragazze?",20
"Ci sono 16 ragazze in giardino.Se ci sono nove volte il numero di ragazzi in giardino, quale percentuale dei bambini nel giardino sono ragazze?",10
"Ci sono 21 ragazze nel parco giochi.Se ci sono quattro volte il numero di ragazzi nel parco giochi, quale percentuale dei bambini nel parco giochi sono ragazze?",20
"Ci sono 18 ragazze sul campo.Se ci sono quattro volte il numero di ragazzi sul campo, quale percentuale dei bambini sul campo sono ragazze?",20
"Ci sono 31 ragazze nel parco.Se ci sono quattro volte il numero di ragazzi nel parco, quale percentuale dei bambini nel parco sono ragazze?",20
"Ci sono 19 ragazze sul campo.Se ci sono nove volte il numero di ragazzi sul campo, quale percentuale dei bambini sul campo sono ragazze?",10
"La signora Smith è alla ricerca di una nuova casa che non vada oltre il suo budget di $ 410000.Ha visto una proprietà che ha un prezzo di vendita di $ 500000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 7% del prezzo di vendita e anche la commissione di trasferimento che è il 12% del prezzo di vendita.Se la signora Smith può ottenere uno sconto del 20% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Smith?",66000
"Il Dr. Patel è alla ricerca di un nuovo condominio che non vada oltre il suo budget di $ 390000.Ha visto una proprietà che ha un prezzo di vendita di $ 560000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 7% del prezzo di vendita e anche la commissione di trasferimento che è il 14% del prezzo di vendita.Se il Dr. Patel riesce a ottenere uno sconto del 25% sul prezzo di vendita, quanto di più sarà il costo totale del budget del Dr. Patel?",118200
"La signora Johnson è alla ricerca di un nuovo appartamento che non vada oltre il suo budget di $ 430000.Ha visto una proprietà che ha un prezzo di vendita di $ 400000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 7% del prezzo di vendita e anche la commissione di trasferimento che è il 14% del prezzo di vendita.Se la signora Johnson può ottenere uno sconto del 5% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Johnson?",29800
"La signora Smith è alla ricerca di una nuova casa che non vada oltre il suo budget di $ 410000.Ha visto una proprietà che ha un prezzo di vendita di $ 480000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 3% del prezzo di vendita e anche la commissione di trasferimento che è il 12% del prezzo di vendita.Se la signora Smith può ottenere uno sconto del 5% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Smith?",114400
"La signora Lee è alla ricerca di una nuova casa a schiera che non vada oltre il suo budget di $ 330000.Ha visto una proprietà che ha un prezzo di vendita di $ 440000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 5% del prezzo di vendita e anche la commissione di trasferimento che è il 12% del prezzo di vendita.Se la signora Lee può ottenere uno sconto del 25% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Lee?",56100
"La signora Smith è alla ricerca di una nuova casa che non vada oltre il suo budget di $ 310000.Ha visto una proprietà che ha un prezzo di vendita di $ 400000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 5% del prezzo di vendita e anche la commissione di trasferimento che è il 12% del prezzo di vendita.Se la signora Smith può ottenere uno sconto del 10% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Smith?",111200
"La signora Johnson è alla ricerca di un nuovo appartamento che non vada oltre il suo budget di $ 490000.Ha visto una proprietà che ha un prezzo di vendita di $ 640000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 3% del prezzo di vendita e anche la commissione di trasferimento che è il 14% del prezzo di vendita.Se la signora Johnson può ottenere uno sconto del 25% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Johnson?",71600
"La signora Johnson è alla ricerca di un nuovo appartamento che non vada oltre il suo budget di $ 400000.Ha visto una proprietà che ha un prezzo di vendita di $ 480000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 7% del prezzo di vendita e anche la commissione di trasferimento che è il 12% del prezzo di vendita.Se la signora Johnson può ottenere uno sconto del 25% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Johnson?",28400
"La signora Lee è alla ricerca di una nuova casa a schiera che non vada oltre il suo budget di $ 440000.Ha visto una proprietà che ha un prezzo di vendita di $ 400000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 7% del prezzo di vendita e anche la commissione di trasferimento che è il 12% del prezzo di vendita.Se la signora Lee può ottenere uno sconto del 5% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Lee?",12200
"La signora Johnson è alla ricerca di un nuovo appartamento che non vada oltre il suo budget di $ 470000.Ha visto una proprietà che ha un prezzo di vendita di $ 650000.Inoltre, l'acquirente deve pagare una commissione di intermediazione che è il 4% del prezzo di vendita e anche la commissione di trasferimento che è il 13% del prezzo di vendita.Se la signora Johnson può ottenere uno sconto del 20% sul prezzo di vendita, quanto di più sarà il costo totale rispetto al budget della signora Johnson?",138400
"Nadia andò al forno e acquistò vari tipi di dolci.Ha comprato 60 ciambelle a $ 14 per dozzina, 60 mini cupcakes a $ 25 per dozzina e 24 mini cheesecakes.Dopo uno sconto del 20%, ha pagato un totale di $ 1540.Qual era il costo delle mini cheesecakes per dozzina?",865
"Nia andò alla pasticceria e acquistò vari tipi di prodotti da forno.Ha comprato 60 croissant a $ 19 per dozzina, 72 macaron a $ 20 per dozzina e 36 brownies.Dopo uno sconto del 5%, ha pagato un totale di $ 1330.Qual era il costo dei brownies per dozzina?",395
"Ava andò alla pasticceria e acquistò vari tipi di dessert.Ha comprato 36 eclairs a $ 13 per dozzina, 60 biscotti a $ 26 per dozzina e 24 muffin.Dopo uno sconto del 20%, ha pagato un totale di $ 980.Qual era il costo dei muffin per dozzina?",528
"Roya andò alla pasticceria e acquistò vari tipi di prodotti da forno.Ha comprato 48 croissant a $ 19 per dozzina, 48 macaron a $ 31 per dozzina e 24 brownies.Dopo uno sconto del 25%, ha pagato un totale di $ 1530.Qual era il costo dei brownies per dozzina?",920
"Aisha andò alla pasticceria e acquistò vari tipi di prodotti da forno.Ha comprato 24 croissant a $ 12 per dozzina, 48 macaron a $ 20 per dozzina e 24 brownies.Dopo uno sconto del 20%, ha pagato un totale di $ 1520.Qual era il costo dei brownies per dozzina?",898
"Sophia andò al forno e acquistò vari tipi di dolci.Ha comprato 48 ciambelle a $ 19 per dozzina, 48 mini cupcakes a $ 24 per dozzina e 48 mini cheesecakes.Dopo uno sconto del 25%, ha pagato un totale di $ 1440.Qual era il costo delle mini cheesecakes per dozzina?",437
"Uma andò al caffè e acquistò vari tipi di prelibatezze.Ha comprato 48 danesi a $ 16 per dozzina, 48 crostate a $ 25 per dozzina e 48 focaccine.Dopo uno sconto del 25%, ha pagato un totale di $ 1050.Qual era il costo delle focaccine per dozzina?",309
"Mia andò al caffè e acquistò vari tipi di prelibatezze.Ha comprato 48 danesi a $ 20 per dozzina, 60 crostate a $ 24 per dozzina e 24 focaccine.Dopo uno sconto del 25%, ha pagato un totale di $ 1140.Qual era il costo delle focaccine per dozzina?",660
"Daphne andò al forno e acquistò vari tipi di dolci.Ha comprato 48 ciambelle a $ 18 per dozzina, 72 mini cupcakes a $ 29 per dozzina e 72 mini cheesecakes.Dopo uno sconto del 20%, ha pagato un totale di $ 1200.Qual era il costo delle mini cheesecakes per dozzina?",209
"Emma andò alla parserie e acquistò vari tipi di prodotti da forno.Ha comprato 60 croissant a $ 16 per dozzina, 48 macaron a $ 30 per dozzina e 60 brownies.Dopo uno sconto del 20%, ha pagato un totale di $ 1400.Qual era il costo dei brownies per dozzina?",310
"Quest'anno Sunnyside High organizza la laurea nella sua arena sportiva che ha spazio per 7500 persone.Dopo aver tenuto conto dei 600 posti per laureato, 250 posti per la facoltà che frequentano e riservando 50 posti per il personale dell'evento, quanti biglietti riceverebbero ciascuno di laurea per dare ai propri amici e familiari se i biglietti fossero divisi equamente?",11
"Quest'anno la Greenville High School si laurea nel suo centro congressi che ha spazio per 7700 persone.Dopo aver tenuto conto dei 550 posti per il laureato, 450 posti per la facoltà che frequentano e riservando 100 posti per il personale dell'evento, quanti biglietti riceverebbero ciascuno laureato da dare ai propri amici e familiari se i biglietti fossero divisi equamente?",12
"Riverside Academy sta organizzando la laurea nel suo palestra quest'anno che ha spazio per 7800 persone.Dopo aver tenuto conto dei 1050 posti per il laureato, 350 posti per la facoltà che frequentano e riservando 100 posti per il personale dell'evento, quanti biglietti riceverebbero ciascuno laureato da dare ai propri amici e familiari se i biglietti fossero divisi equamente?",6
