question,answer_number
"Arjun anaendesha D6 kufa.Je! Ni uwezekano gani (ulioonyeshwa kama tofauti katika asilimia ya asilimia) kwamba anaongoza idadi kubwa kuliko 3 mara mbili mfululizo, kuliko kwamba anatoa nambari nne isiyo ya kawaida mfululizo?",18
"Liam anaendelea kufa D20.Je! Ni uwezekano gani (ulioonyeshwa kama tofauti katika alama za asilimia) kwamba anaongoza idadi kubwa kuliko 1 mara mbili mfululizo, kuliko kwamba anaongoza nambari nne hata mfululizo?",84
"Hapo awali Viktor alikuwa na pancakes 9, kisha akala pancakes 3 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Liam hupata pancakes 5.Yusuf hupata mara mbili kama Liam.Pavel hupata 4 chini ya Yusuf.Daphne hupata nusu kama pavel, na James hupata pancakes nne zaidi ya Yusuf na Liam pamoja.Je! Ni pancakes ngapi bado zimefichwa kwenye uwanja?",18
"Hapo awali Ali alikuwa na kuki 11, kisha akala kuki 3 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Faisal hupata kuki 5.Hiroshi hupata mara tatu kama faisal.Benjamin hupata 3 chini ya Hiroshi.Wei hupata robo nyingi kama Benjamin, na Quinn hupata kuki tatu zaidi ya Hiroshi na Faisal pamoja.Je! Ni kuki ngapi bado zimefichwa kwenye uwanja?",38
"Hapo awali Beatriz alikuwa na pancakes 10, kisha akala pancakes 3 kwa kiamsha kinywa, kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Kimia hupata pancakes 6.Sophia hupata mara tatu kama Kimia.Mateo hupata 2 chini ya Sophia.Umar hupata nusu kama Mateo, na Mei hupata pancakes mbili zaidi ya Sophia na Kimia pamoja.Je! Ni pancakes ngapi bado zimefichwa kwenye uwanja?",21
"Hapo awali Zahra alikuwa na waffles 9, kisha akala waffles 5 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Viktor hupata waffles 5.Andre hupata mara tatu kama Viktor.Rania hupata 3 chini ya Andre.Uma hupata 1/4 kama Rania, na Arash hupata waffles tatu zaidi ya Andre na Viktor pamoja.Waffles ngapi bado zimefichwa kwenye uwanja?",12
"Hapo awali Kai alikuwa na pancakes 7, kisha akala pancakes 2 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.NIA hupata pancakes 6.Isabella hupata mara mbili kama nia.Roya hupata 4 chini ya Isabella.Diego hupata robo nyingi kama Roya, na Yara hupata pancakes mbili zaidi ya Isabella na Nia pamoja.Je! Ni pancakes ngapi bado zimefichwa kwenye uwanja?",12
"Hapo awali Olga alikuwa na pancakes 8, kisha akala pancakes 5 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Gabrielle hupata pancakes 3.Jasmine hupata mara nne kama Gabrielle.Tariq hupata 2 chini ya Jasmine.Ravi hupata 1/5 kama Tariq, na Alejandro hupata pancakes mbili zaidi ya Jasmine na Gabrielle pamoja.Je! Ni pancakes ngapi bado zimefichwa kwenye uwanja?",25
"Hapo awali Isabella alikuwa na pancakes 11, kisha akala pancakes 5 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Elena hupata pancakes 5.Qasim hupata mara mbili kama Elena.Sanjay hupata 1 chini ya Qasim.Winnie hupata 1/9 kama Sanjay, na Faisal hupata pancakes nne zaidi ya Qasim na Elena pamoja.Je! Ni pancakes ngapi bado zimefichwa kwenye uwanja?",39
"Hapo awali Valeria alikuwa na pancakes 11, kisha akala pancakes 2 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.James hupata pancakes 5.Jamal hupata mara tatu kama James.Daphne hupata 3 chini ya Jamal.Nadia hupata 1/2 kama Daphne, na Leon hupata pancakes tatu zaidi ya Jamal na James pamoja.Je! Ni pancakes ngapi bado zimefichwa kwenye uwanja?",36
"Hapo awali Beatriz alikuwa na mayai 8, kisha akala mayai 3 kwa kiamsha kinywa, na kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Mateo hupata mayai 3.Luis hupata mara sita kama Mateo.Tariq hupata 2 chini ya Luis.Qasim hupata nusu kama Tariq, na Noa hupata mayai mawili zaidi ya Luis na Mateo pamoja.Je! Ni mayai ngapi bado yamefichwa kwenye uwanja?",3
"Hapo awali Diego alikuwa na waffles 8, kisha akala waffles 2 kwa kiamsha kinywa, kisha akaficha iliyobaki kwenye uwanja kwa uwindaji wa yai ya Pasaka.Roya hupata waffles 7.Yusuf hupata mara mbili kama Roya.Priya hupata 2 chini ya Yusuf.Keisha hupata 1/3 kama Priya, na Ava hupata waffles mbili zaidi ya Yusuf na Roya pamoja.Waffles ngapi bado zimefichwa kwenye uwanja?",12
"Qasim inakusanya takataka kutoka kwa nyumba 5 tofauti za ghorofa.4 za kwanza zina vyumba 100 kila moja na ya mwisho ni 30% kubwa kuliko ile nyingine 4 pamoja.Walakini, wiki hii, vyumba 5 kutoka kwa kila moja ya vifaa 4 vya kwanza vilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Qasim hukusanya takataka mara 2 kwa wiki kutoka kila mahali na analipwa ₣ 0.3 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",594
"Hiroshi hukusanya takataka kutoka kwa tata 6 tofauti za ghorofa.5 za kwanza zina vyumba 100 kila moja na ya mwisho ni 40% kubwa kuliko ile nyingine 5 pamoja.Walakini, wiki hii, vyumba 8 kutoka kwa kila moja ya vifaa 5 vya kwanza vilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Hiroshi hukusanya takataka mara 2 kwa wiki kutoka kila mahali na analipwa ₣ 0.25 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",638
"Tariq inakusanya takataka kutoka 4 tofauti za ghorofa.3 za kwanza zina vyumba 100 kila moja na ya mwisho ni 30% kubwa kuliko ile 3 iliyojumuishwa.Walakini, wiki hii, vyumba 10 kutoka kwa kila moja ya vituo 3 vya kwanza vilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Tariq hukusanya takataka mara 3 kwa wiki kutoka kila mahali na analipwa ₺0.5 kwa kila mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",1089
"Pavel hukusanya takataka kutoka kwa nyumba 6 tofauti za ghorofa.5 za kwanza zina vyumba 100 kila moja na ya mwisho ni 70% kubwa kuliko ile nyingine 5 pamoja.Walakini, wiki hii, vyumba 10 kutoka kwa kila moja ya vifaa 5 vya kwanza vilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Pavel hukusanya takataka mara 2 kwa wiki kutoka kila mahali na yeye hulipwa ₺0.45 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",1287
"Oliver hukusanya takataka kutoka kwa nyumba 5 tofauti za ghorofa.4 za kwanza zina vyumba 100 kila moja na ya mwisho ni 50% kubwa kuliko ile nyingine 4 pamoja.Walakini, wiki hii, vyumba 6 kutoka kwa kila moja ya vifaa 4 vya kwanza vilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Oliver hukusanya takataka mara 5 kwa wiki kutoka kila mahali na analipwa ₣ 0.25 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",1342
"Noa anakusanya takataka kutoka kwa nyumba 5 tofauti za ghorofa.4 za kwanza zina vyumba 100 kila moja na ya mwisho ni 75% kubwa kuliko ile nyingine 4 pamoja.Walakini, wiki hii, vyumba 5 kutoka kwa kila moja ya vifaa 4 vya kwanza vilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Noa anakusanya takataka mara 2 kwa wiki kutoka kila mahali na analipwa ₣ 0.25 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",594
"Esteban hukusanya takataka kutoka kwa tata 3 tofauti za ghorofa.2 ya kwanza ina vyumba 150 kila moja na ya mwisho ni 70% kubwa kuliko ile nyingine 2 pamoja.Walakini, wiki hii, vyumba 5 kutoka kwa kila aina ya 2 ya kwanza zilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Esteban hukusanya takataka mara 3 kwa wiki kutoka kila mahali na analipwa € 0.45 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",1188
"Yusuf hukusanya takataka kutoka kwa nyumba 7 tofauti za ghorofa.6 za kwanza zina vyumba 100 kila moja na ya mwisho ni 35% kubwa kuliko ile 6 iliyojumuishwa.Walakini, wiki hii, vyumba 10 kutoka kwa kila moja ya vifaa 6 vya kwanza vilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Yusuf hukusanya takataka mara 2 kwa wiki kutoka kila mahali na yeye hulipwa ¥ 0.4 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",1188
"Wei hukusanya takataka kutoka kwa tata 3 tofauti za ghorofa.2 za kwanza zina vyumba 100 kila moja na ya mwisho ni 70% kubwa kuliko ile nyingine 2 pamoja.Walakini, wiki hii, vyumba 5 kutoka kwa kila aina ya 2 ya kwanza zilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Wei hukusanya takataka mara 4 kwa wiki kutoka kila mahali na yeye hulipwa ₺0.25 kwa mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",583
"Carlos hukusanya takataka kutoka 3 tofauti za ghorofa.2 za kwanza zina vyumba 200 kila moja na ya mwisho ni 40% kubwa kuliko ile nyingine 2 pamoja.Walakini, wiki hii, vyumba 10 kutoka kwa kila aina ya 2 ya kwanza zilikuwa wazi na hazikuhitaji huduma ya ukusanyaji.Carlos hukusanya takataka mara 4 kwa wiki kutoka kila mahali na analipwa ₣ 0.25 kwa kila mkusanyiko kwa kila ghorofa.Yeye pia hupata 10% ya ziada katika vidokezo.Je! Yeye hufanya pesa ngapi kwa wiki?",1034
"Sakura ni mtu anayependa bustani.Siku mbili zilizopita, alipokea mimea 49 mpya ya Potted kutoka kitalu chake cha kupenda.Tayari ana mimea 7 iliyowekwa kwenye kila moja ya vifaa 60 vya nyumba ya nchi yake kubwa.Alinunua pia mimea 100 mpya jana kwa punguzo la 50%.Kuhisi mkarimu, ameamua kwamba atatoa mimea 3 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Sakura itabaki na mimea ngapi?",389
"Daphne ni mtu anayependa bustani.Siku mbili zilizopita, alipokea mimea 23 mpya iliyowekwa kwenye kitalu chake cha kupenda.Tayari ana mimea 8 iliyowekwa kwenye kila moja ya vifaa vya dirisha 56 la nchi yake kubwa.Alinunua pia mimea 200 mpya jana kwa punguzo la 50%.Kuhisi mkarimu, ameamua kwamba atatoa mimea 6 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Daphne atabaki na mimea ngapi?",335
"Amelia ni mtu anayependa bustani.Wiki iliyopita, alipokea mimea 25 mpya iliyowekwa kwenye kitalu chake cha kupenda.Tayari ana mimea 12 iliyowekwa kwenye kila moja ya vifaa vya dirisha 54 la nyumba yake kubwa.Alinunua pia mimea 110 mpya jana kwa punguzo la 50%.Kuhisi ukarimu, ameamua kwamba atatoa mimea 4 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Amelia atabaki na mimea ngapi?",567
"Elena ni mtu anayependa bustani.Siku mbili zilizopita, alipokea mimea mpya 38 iliyotiwa mafuta kutoka kwa kitalu chake cha kupenda.Tayari ana mimea 12 iliyowekwa kwenye kila moja ya vifaa 55 vya nyumba yake kubwa.Alinunua pia mimea 70 mpya jana kwa punguzo la 50%.Kuhisi mkarimu, ameamua kwamba atatoa mimea 3 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Elena atabaki na mimea ngapi?",603
"Yara ni mtu anayependa bustani.Siku mbili zilizopita, alipokea mimea 49 mpya ya Potted kutoka kitalu chake cha kupenda.Tayari ana mimea 12 iliyowekwa kwenye kila moja ya vifaa vya dirisha 54 la nyumba yake kubwa.Alinunua pia mimea mpya 130 jana kwa punguzo la 50%.Kuhisi ukarimu, ameamua kwamba atatoa mimea 4 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Yara atabaki na mimea ngapi?",611
"Mei ni mtu anayependa bustani.Siku mbili zilizopita, alipokea mimea mpya 38 iliyotiwa mafuta kutoka kwa kitalu chake cha kupenda.Tayari ana mimea 9 iliyowekwa kwenye kila moja ya vifaa 60 vya nyumba yake kubwa.Alinunua pia mimea mpya 170 jana kwa punguzo la 50%.Kuhisi mkarimu, ameamua kwamba atatoa mimea 6 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Mei atabaki na mimea ngapi?",388
"Valentina ni mtu anayependa bustani.Jana usiku, alipokea mimea 48 mpya iliyowekwa kutoka kwa kitalu chake cha kupenda.Tayari ana mimea 11 iliyowekwa kwenye kila moja ya vifaa vya dirisha 63 la nyumba yake kubwa.Alinunua pia mimea 100 mpya jana kwa punguzo la 50%.Kuhisi mkarimu, ameamua kwamba atatoa mimea 6 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Valentina itabaki na mimea ngapi?",463
"Quinn ni mtu anayependa bustani.Jana usiku, alipokea mimea 23 mpya iliyowekwa kwenye kitalu chake cha kupenda.Tayari ana mimea 8 iliyowekwa kwenye kila moja ya vifaa 57 vya nyumba yake kubwa.Alinunua pia mimea 20 mpya jana kwa punguzo la 50%.Kuhisi ukarimu, ameamua kwamba atatoa mimea 4 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Quinn atabaki na mimea ngapi?",271
"Amelia ni mtu anayependa bustani.Jana usiku, alipokea mimea mpya 42 kutoka kwa kitalu chake cha kupenda.Tayari ana mimea 7 iliyowekwa kwenye kila moja ya vifaa vya dirisha 56 la nyumba yake kubwa.Alinunua pia mimea mpya 180 jana kwa punguzo la 50%.Kuhisi ukarimu, ameamua kwamba atatoa mimea 4 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Amelia atabaki na mimea ngapi?",390
"Sophia ni mtu anayependa bustani.Wiki iliyopita, alipokea mimea 26 mpya iliyowekwa kwenye kitalu chake cha kupenda.Tayari ana mimea 11 iliyowekwa kwenye kila moja ya vifaa 55 vya nyumba yake kubwa.Alinunua pia mimea mpya 130 jana kwa punguzo la 50%.Kuhisi mkarimu, ameamua kwamba atatoa mimea 3 iliyowekwa kutoka kwa kila daraja kwa marafiki na familia kesho.Je! Sophia atabaki na mimea ngapi?",596
"Kuna wasichana 24 kwenye mbuga.Ikiwa kuna theluthi moja ya wavulana kwenye uwanja huo, ni asilimia ngapi ya watoto kwenye uwanja ni wasichana?",75
"Kuna wasichana 39 kwenye uwanja.Ikiwa kuna theluthi mbili idadi ya wavulana kwenye uwanja, ni asilimia ngapi ya watoto kwenye uwanja ni wasichana?",75
"Kuna wasichana 22 kwenye bustani.Ikiwa kuna mara tatu idadi ya wavulana kwenye bustani, ni asilimia ngapi ya watoto kwenye bustani ni wasichana?",25
"Kuna wasichana 20 kwenye bustani.Ikiwa kuna 1/4 idadi ya wavulana kwenye bustani, ni asilimia ngapi ya watoto kwenye bustani ni wasichana?",80
"Kuna wasichana 24 uwanjani.Ikiwa kuna mara nne idadi ya wavulana kwenye uwanja, ni asilimia ngapi ya watoto kwenye uwanja ni wasichana?",20
"Kuna wasichana 16 kwenye bustani.Ikiwa kuna mara tisa idadi ya wavulana kwenye bustani, ni asilimia ngapi ya watoto kwenye bustani ni wasichana?",10
"Kuna wasichana 21 kwenye uwanja wa michezo.Ikiwa kuna mara nne idadi ya wavulana kwenye uwanja wa michezo, ni asilimia ngapi ya watoto kwenye uwanja wa michezo ni wasichana?",20
"Kuna wasichana 18 uwanjani.Ikiwa kuna mara nne idadi ya wavulana kwenye uwanja, ni asilimia ngapi ya watoto kwenye uwanja ni wasichana?",20
"Kuna wasichana 31 kwenye mbuga.Ikiwa kuna mara nne idadi ya wavulana kwenye mbuga, ni asilimia ngapi ya watoto kwenye bustani ni wasichana?",20
"Kuna wasichana 19 uwanjani.Ikiwa kuna mara tisa idadi ya wavulana kwenye uwanja, ni asilimia ngapi ya watoto kwenye uwanja ni wasichana?",10
"Bi Smith anatafuta nyumba mpya ambayo haitapita zaidi ya bajeti yake ya $ 410000.Aliona mali ambayo ina bei ya kuuza ya $ 500000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 7% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 12% ya bei ya kuuza.Ikiwa Bi Smith anaweza kupata punguzo la 20% kwa bei ya kuuza, ni gharama ngapi itakuwa jumla ya bajeti ya Bi Smith?",66000
"Dk Patel anatafuta kondomu mpya ambayo haitapita zaidi ya bajeti yake ya $ 390000.Aliona mali ambayo ina bei ya kuuza ya $ 560000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 7% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 14% ya bei ya kuuza.Ikiwa Dk. Patel anaweza kupata punguzo la 25% kwa bei ya kuuza, ni gharama ngapi jumla kuliko bajeti ya Dk. Patel?",118200
"Bi Johnson anatafuta ghorofa mpya ambayo haitapita zaidi ya bajeti yake ya $ 430000.Aliona mali ambayo ina bei ya kuuza ya $ 400000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 7% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 14% ya bei ya kuuza.Ikiwa Bi Johnson anaweza kupata punguzo la 5% kwa bei ya kuuza, ni gharama ngapi jumla kuliko bajeti ya Bi Johnson?",29800
"Bi Smith anatafuta nyumba mpya ambayo haitapita zaidi ya bajeti yake ya $ 410000.Aliona mali ambayo ina bei ya kuuza ya $ 480000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 3% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 12% ya bei ya kuuza.Ikiwa Bi Smith anaweza kupata punguzo la 5% kwa bei ya kuuza, ni gharama ngapi itakuwa jumla ya bajeti ya Bi Smith?",114400
"Bi Lee anatafuta nyumba mpya ya mji ambayo haitapita zaidi ya bajeti yake ya $ 330000.Aliona mali ambayo ina bei ya kuuza ya $ 440000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 5% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 12% ya bei ya kuuza.Ikiwa Bi Lee anaweza kupata punguzo la 25% kwa bei ya kuuza, ni gharama ngapi itakuwa jumla ya bajeti ya Bi Lee?",56100
"Bi Smith anatafuta nyumba mpya ambayo haitapita zaidi ya bajeti yake ya $ 310000.Aliona mali ambayo ina bei ya kuuza ya $ 400000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 5% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 12% ya bei ya kuuza.Ikiwa Bi Smith anaweza kupata punguzo la 10% kwa bei ya kuuza, ni gharama ngapi itakuwa jumla ya bajeti ya Bi Smith?",111200
"Bi Johnson anatafuta ghorofa mpya ambayo haitapita zaidi ya bajeti yake ya $ 490000.Aliona mali ambayo ina bei ya kuuza ya $ 640000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 3% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 14% ya bei ya kuuza.Ikiwa Bi Johnson anaweza kupata punguzo la 25% kwa bei ya kuuza, ni gharama ngapi itakuwa jumla ya bajeti ya Bi Johnson?",71600
"Bi Johnson anatafuta ghorofa mpya ambayo haitapita zaidi ya bajeti yake ya $ 400000.Aliona mali ambayo ina bei ya kuuza ya $ 480000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 7% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 12% ya bei ya kuuza.Ikiwa Bi Johnson anaweza kupata punguzo la 25% kwa bei ya kuuza, ni gharama ngapi itakuwa jumla ya bajeti ya Bi Johnson?",28400
"Bi Lee anatafuta nyumba mpya ya mji ambayo haitapita zaidi ya bajeti yake ya $ 440000.Aliona mali ambayo ina bei ya kuuza ya $ 400000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 7% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 12% ya bei ya kuuza.Ikiwa Bi Lee anaweza kupata punguzo la 5% kwa bei ya kuuza, ni gharama ngapi itakuwa jumla ya bajeti ya Bi Lee?",12200
"Bi Johnson anatafuta nyumba mpya ambayo haitapita zaidi ya bajeti yake ya $ 470000.Aliona mali ambayo ina bei ya kuuza ya $ 650000.Juu ya hiyo, mnunuzi lazima alipe ada ya udalali ambayo ni 4% ya bei ya kuuza, na pia ada ya uhamishaji ambayo ni 13% ya bei ya kuuza.Ikiwa Bi Johnson anaweza kupata punguzo la 20% kwa bei ya kuuza, ni gharama ngapi jumla kuliko bajeti ya Bi Johnson?",138400
"Nadia alikwenda kwenye mkate na akanunua aina tofauti za keki.Alinunua donuts 60 kwa $ 14 kwa dazeni, vikombe 60 vya mini kwa $ 25 kwa dazeni, na cheesecakes 24 za mini.Baada ya punguzo la 20%, alilipa jumla ya $ 1540.Je! Gharama ya cheesecakes mini kwa dazeni ilikuwa nini?",865
"Nia alikwenda kwa patisserie na akanunua aina anuwai ya bidhaa zilizooka.Alinunua croissants 60 kwa $ 19 kwa dazeni, macaroni 72 kwa $ 20 kwa dazeni, na brownies 36.Baada ya punguzo la 5%, alilipa jumla ya $ 1330.Je! Gharama ya brownies kwa dazeni ilikuwa nini?",395
"Ava alikwenda kwenye confectionery na akanunua aina tofauti za dessert.Alinunua eclairs 36 kwa $ 13 kwa dazeni, kuki 60 kwa $ 26 kwa dazeni, na muffins 24.Baada ya punguzo la 20%, alilipa jumla ya $ 980.Je! Gharama ya muffins kwa dazeni ilikuwa nini?",528
"Roya alikwenda kwa patisserie na akanunua aina anuwai ya bidhaa zilizooka.Alinunua croissants 48 kwa $ 19 kwa dazeni, macaroni 48 kwa $ 31 kwa dazeni, na brownies 24.Baada ya punguzo la 25%, alilipa jumla ya $ 1530.Je! Gharama ya brownies kwa dazeni ilikuwa nini?",920
"Aisha alikwenda kwa patisserie na akanunua aina anuwai ya bidhaa zilizooka.Alinunua croissants 24 kwa $ 12 kwa dazeni, macaroni 48 kwa $ 20 kwa dazeni, na brownies 24.Baada ya punguzo la 20%, alilipa jumla ya $ 1520.Je! Gharama ya brownies kwa dazeni ilikuwa nini?",898
"Sophia alikwenda kwenye mkate na akanunua aina tofauti za keki.Alinunua donuts 48 kwa $ 19 kwa dazeni, vikombe 48 vya mini kwa $ 24 kwa dazeni, na cheesecakes 48 za mini.Baada ya punguzo la 25%, alilipa jumla ya $ 1440.Je! Gharama ya cheesecakes mini kwa dazeni ilikuwa nini?",437
"Uma alikwenda kwenye cafe na akanunua aina tofauti za chipsi.Alinunua Kideni 48 kwa $ 16 kwa dazeni, 48 tarts kwa $ 25 kwa dazeni, na 48 scones.Baada ya punguzo la 25%, alilipa jumla ya $ 1050.Je! Gharama ya scones kwa dazeni ilikuwa nini?",309
"Mia alikwenda kwenye cafe na akanunua aina tofauti za chipsi.Alinunua Kideni 48 kwa $ 20 kwa dazeni, tart 60 kwa $ 24 kwa dazeni, na scones 24.Baada ya punguzo la 25%, alilipa jumla ya $ 1140.Je! Gharama ya scones kwa dazeni ilikuwa nini?",660
"Daphne alikwenda kwenye mkate na akanunua aina tofauti za keki.Alinunua donuts 48 kwa $ 18 kwa dazeni, vikombe 72 vya mini kwa $ 29 kwa dazeni, na cheesecakes 72 za mini.Baada ya punguzo la 20%, alilipa jumla ya $ 1200.Je! Gharama ya cheesecakes mini kwa dazeni ilikuwa nini?",209
"Emma alikwenda kwa patisserie na akanunua aina anuwai ya bidhaa zilizooka.Alinunua croissants 60 kwa $ 16 kwa dazeni, macaroni 48 kwa $ 30 kwa dazeni, na 60 brownies.Baada ya punguzo la 20%, alilipa jumla ya $ 1400.Je! Gharama ya brownies kwa dazeni ilikuwa nini?",310
"Sunnyside High inashikilia kuhitimu katika uwanja wake wa michezo mwaka huu ambao una nafasi kwa watu 7500.Baada ya uhasibu kwa viti 600 vya kuhitimu, viti 250 vya kitivo kinachohudhuria, na kuhifadhi viti 50 kwa wafanyikazi wa hafla hiyo, kila tiketi ingepokea kwa marafiki na familia zao ikiwa tikiti zimegawanywa kwa usawa?",11
"Shule ya Upili ya Greenville inashikilia kuhitimu katika kituo chake cha kusanyiko mwaka huu ambayo ina nafasi kwa watu 7700.Baada ya uhasibu kwa viti 550 vya kuhitimu, viti 450 vya kitivo kinachohudhuria, na kuhifadhi viti 100 kwa wafanyikazi wa hafla hiyo, kila tiketi ingepokea kwa marafiki na familia zao ikiwa tikiti zimegawanywa kwa usawa?",12
"Chuo cha Riverside kinashikilia kuhitimu katika ukumbi wake wa mazoezi mwaka huu ambao una nafasi kwa watu 7800.Baada ya uhasibu kwa viti 1050 vya kuhitimu, viti 350 vya kitivo kinachohudhuria, na kuhifadhi viti 100 kwa wafanyikazi wa hafla hiyo, kila tiketi ingepokea kila mmoja kuwapa marafiki na familia ikiwa tikiti zimegawanywa kwa usawa?",6
"Shule ya Upili ya Greenville inafanya kuhitimu katika kituo chake cha kusanyiko mwaka huu ambayo ina nafasi kwa watu 3900.Baada ya uhasibu kwa viti 1150 vya kuhitimu, viti 400 vya kitivo kinachohudhuria, na kuhifadhi viti 50 kwa wafanyikazi wa hafla hiyo, kila tiketi ingepokea kila mmoja kuwapa marafiki na familia ikiwa tikiti zimegawanywa kwa usawa?",2
"Chuo cha Riverside kinashikilia kuhitimu katika ukumbi wake wa mazoezi mwaka huu ambao una nafasi kwa watu 8900.Baada ya uhasibu kwa viti 1050 vya kuhitimu, viti 400 vya kitivo kinachohudhuria, na kuhifadhi viti 100 kwa wafanyikazi wa hafla hiyo, kila tiketi ingepokea kila mmoja kuwapa marafiki na familia ikiwa tikiti zimegawanywa kwa usawa?",7
"Chuo cha Riverside kinashikilia kuhitimu katika ukumbi wake wa mazoezi mwaka huu ambao una nafasi kwa watu 7300.Baada ya uhasibu kwa viti 700 vya kuhitimu, viti 200 vya kitivo kinachohudhuria, na kuhifadhi viti 100 kwa wafanyikazi wa hafla hiyo, ni tikiti ngapi kila mhitimu angepokea ili kuwapa marafiki na familia ikiwa tikiti zimegawanywa kwa usawa?",9
"Sunnyside High inashikilia kuhitimu katika uwanja wake wa michezo mwaka huu ambao una nafasi kwa watu 6700.Baada ya uhasibu kwa viti 1250 vya kuhitimu, viti 350 vya kitivo kinachohudhuria, na kuhifadhi viti 100 kwa wafanyikazi wa hafla hiyo, kila tiketi zingepokea kila mmoja kuwapa marafiki na familia ikiwa tikiti zimegawanywa kwa usawa?",4
